Ensembl ID	Mouse Gene 2.1 ST probeset ID	Mouse Genome 430 2.0 probeset ID	MGI Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000079157	17507347	1435138_at	Fam155a	-0,0506461452	9,8125343519	-1,8065973435	0,0768055031	0,2533386188	-5,0318443401
ENSMUSG00000020454	17246520	1431075_a_at	Eif4enif1	0,1196962605	6,1311350791	1,8072154949	0,0767077096	0,2532769147	-5,0307946226
ENSMUSG00000022386	17313911	1452786_at	Trmu	-0,0664495774	7,1248136025	-1,8074401909	0,0766721879	0,2532769147	-5,0304129757
ENSMUSG00000048905	17342943	1437918_at	4930539E08Rik	-0,1355121906	6,785156006	-1,8070932561	0,0767270399	0,2532769147	-5,0310022279
ENSMUSG00000041845	17361276	1419061_at	Rhod	0,136418706	4,8069680638	1,809344483	0,0763716967	0,2523987807	-5,027176862
ENSMUSG00000028610	17427939	1427252_at	Dmrtb1	-0,1163504213	5,1892834792	-1,8099447067	0,0762771885	0,2521865404	-5,0261562359
ENSMUSG00000037578	17365080	1457105_at	Pkd2l1	-0,0857866231	4,9636381196	-1,8101750354	0,0762409482	0,2521865404	-5,0257645041
ENSMUSG00000042682	17298131	1423225_at	Selenok	0,0659568188	9,1058571102	1,8105044108	0,0761891489	0,2521865404	-5,0252042428
ENSMUSG00000054181	17385393	1439110_at	A930012O16Rik	-0,1355919645	4,3093875057	-1,8099412867	0,0762777267	0,2521865404	-5,0261620522
ENSMUSG00000002768	17338168	1416810_at	Mea1	0,0559078199	9,2946888225	1,8111998501	0,0760798776	0,2520734583	-5,0240210206
ENSMUSG00000047562	17514541	1420450_at	Mmp10	0,2005941039	4,8188315401	1,8109152564	0,0761245786	0,2520734583	-5,0245052772
ENSMUSG00000051154	17367278	1433539_at	Commd3	-0,0691226093	8,7275919895	-1,8114669486	0,0760379446	0,2520734583	-5,0235664729
ENSMUSG00000070808	17486818	1440238_at	Bicra	0,1141968296	6,6689480692	1,8110677787	0,0761006193	0,2520734583	-5,0242457579
ENSMUSG00000024517	17351396	1424525_at	Grp	0,0972203568	7,9472176277	1,8132901792	0,0757522258	0,2512330273	-5,0204621351
ENSMUSG00000097350	17333264	1441009_at	4732491K20Rik	-0,1314074088	4,9483958516	-1,8135102451	0,0757178003	0,2512171402	-5,0200872533
ENSMUSG00000041440	17520537	1436210_at	Gk5	-0,0769421375	5,4246736612	-1,81406688	0,0756307832	0,2510266833	-5,0191388494
ENSMUSG00000023191	17470930	1449531_at	P3h3	0,097872555	6,361986257	1,8143559904	0,0755856206	0,2509750512	-5,0186461578
ENSMUSG00000042203	17335550	1436053_at	Tbc1d22b	0,068022717	7,9618949731	1,8146111832	0,0755457752	0,2509410407	-5,0182112102
ENSMUSG00000026697	17218752	1450468_at	Myoc	-0,1125240695	7,4852157157	-1,8153992081	0,0754228455	0,250630914	-5,0168677721
ENSMUSG00000041920	17271244	1417884_at	Slc16a6	-0,1090585629	6,1762614841	-1,8155384286	0,075401145	0,250630914	-5,0166303735
ENSMUSG00000073131	17535362	1427937_at	Vma21	-0,1056233184	7,5449387512	-1,8154726315	0,0754114003	0,250630914	-5,0167425727
ENSMUSG00000031532	17500523	1424039_at	Saraf	0,0435680921	11,2105608564	1,8168431689	0,0751980282	0,2501780554	-5,0144047594
ENSMUSG00000039278	17533067	1416965_at	Pcsk1n	-0,0758445012	10,6324109524	-1,817070686	0,0751626564	0,2501585545	-5,0140165198
ENSMUSG00000070604	17477127	1445472_at	Vsig10l	0,115434122	5,4205532417	1,8172482912	0,0751350541	0,2501585545	-5,0137134211
ENSMUSG00000038368	17415239	1435209_at	Focad	-0,070721841	7,943752619	-1,8176239549	0,0750766987	0,2500688311	-5,0130722331
ENSMUSG00000019173	17269638	1424684_at	Rab5c	-0,1425181363	8,7784590181	-1,8178561285	0,0750406521	0,2500470158	-5,0126758981
ENSMUSG00000059108	17497724	1440865_at	Ifitm6	-0,1491725665	4,4668517835	-1,818599267	0,0749253724	0,2497610624	-5,0114070158
ENSMUSG00000028849	17430006	1424040_at	Map7d1	-0,0521575656	10,002561714	-1,8202577058	0,0746686433	0,2490031823	-5,0085736567
ENSMUSG00000056605	17322002	1419840_at	Krt72	-0,1487552272	5,1413991034	-1,8210303017	0,0745492971	0,248703027	-5,0072529445
ENSMUSG00000024622	17354703	1418044_at	Hmgxb3	0,1047742407	8,1304442243	1,8213318142	0,0745027648	0,2486456444	-5,0067373919
ENSMUSG00000041261	17423121	1424958_at	Car8	-0,1088051068	6,0968309941	-1,8216511963	0,0744535012	0,2485790981	-5,0061912028
ENSMUSG00000048215	17440530	1455370_at	A630023P12Rik	0,1166288711	4,6232780551	1,822153685	0,0743760497	0,2484183504	-5,0053317058
ENSMUSG00000014158	17451549	1417545_at	Trpv4	0,1025757181	4,9709367427	1,8223906384	0,0743395502	0,248394311	-5,0049263298
ENSMUSG00000039329	17259552	1417482_at	Tex19.1	-0,1096860153	4,3023604247	-1,822646053	0,0743002239	0,2483608036	-5,0044893192
ENSMUSG00000052658	17523251	1442415_at	5830454E08Rik	-0,0835545755	5,966254086	-1,8236807952	0,0741410833	0,2479266126	-5,0027183428
ENSMUSG00000048406	17421103	1455492_at	B330016D10Rik	-0,1099794932	5,4199248834	-1,8248159604	0,073966828	0,2474415158	-5,0007744809
ENSMUSG00000067818	17378663	1452670_at	Myl9	-0,1116848306	7,8287014539	-1,8261287409	0,0737657377	0,2468662293	-4,9985251522
ENSMUSG00000020519	17249918	1415718_at	Sap30l	-0,0635752896	8,9329924228	-1,826624264	0,0736899538	0,2467100073	-4,9976757517
ENSMUSG00000068099	17313533	1452827_at	1500009C09Rik	-0,1013304696	7,5407802744	-1,8281306861	0,0734599684	0,2460371996	-4,9950922834
ENSMUSG00000040220	17506680	1418361_at	Gas8	-0,0838808171	7,0439705829	-1,8284545853	0,0734105978	0,2459690266	-4,9945365632
ENSMUSG00000075702	17246613	1424394_at	Selenom	-0,0680151895	9,3527252408	-1,828674273	0,0733771276	0,2459540968	-4,9941595918
ENSMUSG00000089968	17314824	1431964_at	Nckap5los	-0,110172293	4,795574773	-1,8293061615	0,0732809289	0,2457288109	-4,9930750873
ENSMUSG00000025766	17397360	1454225_s_at	D3Ertd751e	-0,1064842024	6,7989806589	-1,8312097394	0,0729917701	0,2448560486	-4,9898060167
ENSMUSG00000014195	17269556	1448362_at	Dnajc7	-0,0496370544	9,9236689353	-1,8319689939	0,0728767057	0,2445668386	-4,9885012988
ENSMUSG00000005628	17400231	1449969_at	Tmod4	0,1435335922	4,097336914	1,8323182187	0,0728238324	0,2444861889	-4,9879010255
ENSMUSG00000017550	17253858	1435597_at	Atad5	-0,1041106555	5,8511687755	-1,8328032826	0,0727504463	0,2444179581	-4,9870670964
ENSMUSG00000020644	17280310	1435176_a_at	Id2	0,0862676466	6,313988941	1,8326430865	0,0727746758	0,2444179581	-4,9873425293
ENSMUSG00000021891	17304757	1432384_a_at	Mettl6	0,0678360561	7,1808184576	1,834730737	0,0724594547	0,2436037807	-4,9837514849
ENSMUSG00000031802	17514687	1422272_at	Phxr4	-0,2130413085	6,330372905	-1,8348112232	0,0724473249	0,2436037807	-4,9836129662
ENSMUSG00000034587	17246593	1453308_at	8430429K09Rik	-0,0967400572	6,632495436	-1,8352528139	0,0723808048	0,2436037807	-4,9828528839
ENSMUSG00000039209	17322800	1423327_at	Rpl39l	0,1216595097	4,5033900516	1,8351412399	0,0723976072	0,2436037807	-4,9830449443
ENSMUSG00000043681	17305028	1437019_at	Fam25c	-0,125385581	5,659391803	-1,8355320629	0,0723387661	0,2436037807	-4,9823721478
ENSMUSG00000044056	17261517	1429746_at	Efcab9	-0,1501536028	3,977897415	-1,8346290441	0,0724747829	0,2436037807	-4,9839264933
ENSMUSG00000023949	17337919	1419344_at	Tcte1	0,1285541182	6,2596996719	1,8371310924	0,072098441	0,2430018909	-4,9796181385
ENSMUSG00000084866	17327066	1442196_at	A930006K02Rik	-0,1371218928	4,2988918769	-1,8369626975	0,072123718	0,2430018909	-4,9799082636
ENSMUSG00000052372	17543087	1453373_at	Il1rapl1	-0,0773461333	7,3265726874	-1,837679516	0,0720161713	0,2428325712	-4,9786731067
ENSMUSG00000068079	17377672	1449592_at	Tcf15	0,0687858128	5,5920755333	1,8393307522	0,0717689453	0,2420952444	-4,975826247
ENSMUSG00000029012	17445996	1415830_at	Orc5	-0,071517137	7,7107859981	-1,8401329066	0,071649104	0,2417872033	-4,9744424661
ENSMUSG00000035258	17326318	1427054_s_at	Abi3bp	-0,160071107	4,4216953372	-1,8423144682	0,0713240341	0,2407860762	-4,9706764373
ENSMUSG00000084885	17538947	1457010_at	3010001F23Rik	0,0962284055	4,1860804375	1,8436709755	0,0711225323	0,2402014766	-4,9683327391
ENSMUSG00000095115	17495549	1435777_at	Itpripl2	-0,0991447663	5,8354512552	-1,8448447657	0,0709485602	0,239709424	-4,9663035168
ENSMUSG00000053175	17487457	1418133_at	Bcl3	0,1110639462	4,681362779	1,8460007672	0,070777576	0,2392270781	-4,9643039476
ENSMUSG00000039270	17426497	1433968_a_at	Megf9	-0,124159891	7,9631852198	-1,8464233079	0,0707151649	0,2391114691	-4,9635727946
ENSMUSG00000043789	17357561	1430130_at	Vwce	-0,136561193	3,9634833015	-1,8464927621	0,0707049107	0,2391114691	-4,9634525991
ENSMUSG00000075273	17386714	1423672_at	Ttc30b	-0,0775982636	7,4302193453	-1,8469343078	0,0706397502	0,2390471705	-4,9626883797
ENSMUSG00000024409	17337193	1420467_at	Psors1c2	0,1301829835	4,6597903265	1,847619201	0,0705387783	0,2389546291	-4,9615026639
ENSMUSG00000025161	17259534	1449005_at	Slc16a3	-0,0923626732	5,1821823774	-1,8474732662	0,0705602828	0,2389546291	-4,9617553445
ENSMUSG00000030544	17492425	1426557_at	Mesp1	0,1055258223	5,4325106393	1,8473109003	0,0705842151	0,2389546291	-4,9620364543
ENSMUSG00000060548	17307433	1425212_a_at	Tnfrsf19	-0,0681907443	9,0571463966	-1,8475681528	0,0705463	0,2389546291	-4,9615910538
ENSMUSG00000021713	17295944	1456359_at	Ppwd1	0,1259467476	4,7910534024	1,8492125728	0,0703043437	0,2383879687	-4,9587426713
ENSMUSG00000074635	17296528	1418807_at	3110070M22Rik	-0,1306199238	4,5306215822	-1,849976351	0,0701922018	0,2381029591	-4,9574189425
ENSMUSG00000033152	17468780	1455622_at	Podxl2	-0,0837134729	8,8298458756	-1,851072629	0,0700315048	0,237652949	-4,9555181163
ENSMUSG00000027843	17401269	1417995_at	Ptpn22	0,123759847	4,571624919	1,8534375261	0,0696859071	0,2366506027	-4,9514143068
ENSMUSG00000066647	17476280	1458405_at	Gm5113	-0,1067542553	5,9161389948	-1,8532845628	0,0697082169	0,2366506027	-4,951679882
ENSMUSG00000002032	17526363	1452962_at	Tmem25	-0,0651725885	8,1089564592	-1,8539860485	0,0696059543	0,2364928557	-4,9504618038
ENSMUSG00000028174	17403934	1450197_at	Rpe65	-0,1379475583	4,7833394706	-1,8543364955	0,0695549137	0,2364606239	-4,9498531282
ENSMUSG00000073295	17532732	1426887_at	Nudt11	-0,0692091089	7,9261521549	-1,8542426868	0,0695685733	0,2364606239	-4,9500160702
ENSMUSG00000007570	17335312	1424197_s_at	Fance	-0,1051638836	6,1464959037	-1,8552408088	0,0694233518	0,2362137998	-4,9482820052
ENSMUSG00000021366	17286818	1422742_at	Hivep1	0,1009504352	8,0237061325	1,8552927844	0,0694157966	0,2362137998	-4,9481916843
ENSMUSG00000036446	17236811	1423607_at	Lum	-0,1550989142	6,1093774758	-1,8555121514	0,0693839172	0,2362137998	-4,9478104539
ENSMUSG00000058230	17486930	1434009_at	Arhgap35	0,0632167929	9,3014972095	1,8557677468	0,0693467885	0,2362137998	-4,9473662138
ENSMUSG00000066137	17426555	1420133_at	Gm11487	-0,1107484498	4,483515223	-1,8551247454	0,0694402252	0,2362137998	-4,9484836871
ENSMUSG00000073530	17228667	1444451_at	Pappa2	0,0820964947	4,7520105904	1,8561292142	0,0692943092	0,2361913385	-4,9467378712
ENSMUSG00000031951	17513185	1456602_at	Tmem231	0,0556187839	7,1594441943	1,8570245209	0,0691644695	0,2358436072	-4,945181092
ENSMUSG00000027281	17376834	1431831_at	Slx4ip	0,0857108118	6,771111025	1,857673851	0,0690704307	0,2356177229	-4,9440516141
ENSMUSG00000034730	17312146	1455363_at	Adgrb1	0,0723177406	9,1682488054	1,8578685104	0,0690422604	0,2356164419	-4,9437129467
ENSMUSG00000085003	17358261	1454360_at	Pip5k1bos	-0,1223548894	4,6440888614	-1,8578853399	0,0690398254	0,2356164419	-4,9436836653
ENSMUSG00000000253	17286973	1448530_at	Gmpr	-0,0683142103	8,6763733854	-1,8585934931	0,0689374294	0,2355780306	-4,9424513544
ENSMUSG00000019817	17231694	1450533_a_at	Plagl1	0,0959380862	5,5814115783	1,8585664353	0,0689413395	0,2355780306	-4,9424984471
ENSMUSG00000020089	17233720	1416939_at	Ppa1	0,0620705154	9,8624469049	1,8587463014	0,0689153508	0,2355780306	-4,9421853875
ENSMUSG00000027805	17405397	1418210_at	Pfn2	-0,0611272757	11,9730216896	-1,8589577138	0,0688848147	0,2355780306	-4,9418173874
ENSMUSG00000031131	17535033	1421607_at	Vgll1	0,124560309	4,2817296505	1,8588697687	0,068897516	0,2355780306	-4,9419704755
ENSMUSG00000041268	17527210	1428749_at	Dmxl2	-0,0448520987	10,5437501326	-1,8593315969	0,0688308395	0,2355780306	-4,9411664895
ENSMUSG00000047021	17224397	1434983_at	Cfap65	-0,1579248322	5,075124606	-1,8583306721	0,0689754172	0,2355780306	-4,9429087568
ENSMUSG00000059043	17322465	1422372_at	Olfr15	0,1069051571	4,9637731385	1,8585209483	0,0689479132	0,2355780306	-4,9425776139
ENSMUSG00000084980	17262958	1453696_at	Slc36a1os	0,1340210825	4,2336220936	1,858330623	0,0689754243	0,2355780306	-4,9429088422
ENSMUSG00000020267	17249780	1424017_a_at	Hint1	0,0570574092	10,9910353133	1,8604871563	0,0686642448	0,2354012487	-4,9391540426
ENSMUSG00000037750	17253452	1424663_at	Fam222b	0,0847474106	8,340194474	1,8604212354	0,0686737393	0,2354012487	-4,9392688755
ENSMUSG00000004356	17243957	1452252_at	Utp20	0,0581617953	7,5015035205	1,8609173301	0,0686023147	0,235346751	-4,9384046025
ENSMUSG00000042671	17218305	1453060_at	Rgs8	0,0658506616	8,5712131123	1,8612562302	0,0685535582	0,2352747015	-4,9378140716
ENSMUSG00000054723	17346338	1433687_at	Vmac	-0,1158256159	6,4776498235	-1,8614161895	0,0685305555	0,2352747015	-4,9375353113
ENSMUSG00000072591	17453055	1444013_at	5930412G12Rik	-0,0939274354	6,1067094751	-1,8616567351	0,0684959766	0,2352675824	-4,9371160743
ENSMUSG00000037730	17396553	1421333_a_at	Mynn	-0,0877264308	6,8786003732	-1,8619365206	0,0684557754	0,2352248108	-4,9366283887
ENSMUSG00000051375	17353923	1452294_at	Pcdh1	0,1333436577	5,81849054	1,8620280009	0,0684426353	0,2352248108	-4,9364689183
ENSMUSG00000027628	17378628	1426017_a_at	Aar2	0,1287426057	5,7861507232	1,863192182	0,0682756007	0,2348505532	-4,934438899
ENSMUSG00000037440	17232162	1447845_s_at	Vnn1	-0,1445996186	3,8213855212	-1,8630816205	0,068291449	0,2348505532	-4,9346317358
ENSMUSG00000097461	17286231	1455867_at	Gm26735	-0,0994908597	5,06833505	-1,8634420854	0,0682397901	0,2348505532	-4,9340029907
ENSMUSG00000063687	17349880	1450263_at	Pcdhb5	-0,1403160733	5,301608398	-1,8649227381	0,0680279417	0,2342294321	-4,9314192373
ENSMUSG00000020878	17268430	1424909_at	Lrrc46	-0,1984530247	5,5692319569	-1,8655054708	0,0679447185	0,2340379435	-4,9304018743
ENSMUSG00000005465	17510994	1449508_at	Il27ra	0,1100701459	5,0938630421	1,8659826709	0,0678766313	0,2338984566	-4,9295685497
ENSMUSG00000025991	17213894	1455540_at	Cps1	-0,1538555224	5,2196173966	-1,8663304966	0,0678270397	0,233822617	-4,9289610323
ENSMUSG00000026239	17225179	1416843_at	Pde6d	-0,051413688	8,644191121	-1,8663836295	0,0678194669	0,233822617	-4,9288682209
ENSMUSG00000053117	17360863	1440000_at	E330013P04Rik	0,1362472811	4,4582874962	1,8665973604	0,0677890121	0,233822617	-4,9284948575
ENSMUSG00000056917	17361683	1416206_at	Sipa1	0,1898521988	6,2992077807	1,8676623624	0,0676374313	0,2334537887	-4,9266338677
ENSMUSG00000048368	17287170	1418745_at	Omd	0,1930277968	5,4111673575	1,8684436715	0,0675264109	0,2331655338	-4,9252680183
ENSMUSG00000073374	17339349	1435909_at	C030034I22Rik	0,111214583	5,3980160172	1,8686201391	0,0675013571	0,2331655338	-4,9249594569
ENSMUSG00000044122	17253494	1442508_at	Proca1	-0,1321564322	5,6290671078	-1,8692169348	0,0674166859	0,232976456	-4,9239157462
ENSMUSG00000028745	17420582	1417259_a_at	Capzb	0,1000755079	5,8851454503	1,870199005	0,0672775494	0,2325904511	-4,9221976157
ENSMUSG00000073639	17348238	1420899_at	Rab18	-0,1761781892	9,1605423315	-1,8706410792	0,0672149972	0,2324690051	-4,9214239518
ENSMUSG00000054932	17438903	1416645_a_at	Afp	-0,1471019435	4,0078127002	-1,8711353781	0,0671451138	0,2323220937	-4,9205587029
ENSMUSG00000024937	17361741	1448467_a_at	Ehbp1l1	-0,1258482153	5,6881938672	-1,8721669529	0,0669994693	0,23200108	-4,918752337
ENSMUSG00000038967	17268120	1448825_at	Pdk2	-0,0730912979	8,7321924914	-1,8719862203	0,067024967	0,23200108	-4,9190688759
ENSMUSG00000059995	17270118	1435019_at	Atxn7l3	-0,0501026076	9,8403850979	-1,8721984636	0,0669950247	0,23200108	-4,9186971458
ENSMUSG00000039629	17456772	1433847_at	Strip2	-0,1299224893	7,4055758514	-1,8742536074	0,0667056806	0,23117909	-4,9150958066
ENSMUSG00000056076	17444080	1426674_at	Eif3b	0,0545879499	9,155223295	1,8742580607	0,0667050547	0,23117909	-4,9150879991
ENSMUSG00000025785	17523555	1448365_at	Exosc7	0,0575335493	8,3350382964	1,8756001719	0,0665166728	0,2307126985	-4,9127342914
ENSMUSG00000028998	17446095	1428215_x_at	Tomm7	0,0846691328	8,8782681541	1,876347849	0,0664119229	0,230537987	-4,9114224303
ENSMUSG00000031845	17505938	1449907_at	Bco1	0,1530845478	4,5975194956	1,8761537265	0,0664391061	0,230537987	-4,9117630779
ENSMUSG00000024151	17340285	1416988_at	Msh2	-0,06107765	8,040213424	-1,8766147439	0,0663745647	0,2305027386	-4,9109540315
ENSMUSG00000060380	17516617	1453044_at	C030014I23Rik	-0,098782364	6,4311050055	-1,8775067218	0,0662498409	0,2301638939	-4,909388197
ENSMUSG00000041625	17309688	1451562_at	Ggact	-0,0845026632	6,977299322	-1,8778662489	0,066199625	0,2301081821	-4,9087568779
ENSMUSG00000041669	17283502	1425304_s_at	Prima1	-0,1227506915	5,1130829656	-1,8778158678	0,0662066599	0,2301081821	-4,908845352
ENSMUSG00000038324	17393310	1460720_at	Trpc4ap	0,0439514926	9,9460159827	1,8782679497	0,0661435569	0,2300775266	-4,9080513793
ENSMUSG00000005580	17327720	1418586_at	Adcy9	0,0620441866	9,4396649769	1,8785580382	0,0661030924	0,2300311635	-4,9075418216
ENSMUSG00000013707	17407716	1452948_at	Tnfaip8l2	0,1060867258	5,4291111597	1,8787771624	0,0660725406	0,2300192717	-4,9071568718
ENSMUSG00000022589	17318058	1450574_at	Cyp11b2	-0,0912190497	4,3526727542	-1,879903554	0,0659156805	0,2295674706	-4,9051774518
ENSMUSG00000035456	17439511	1455925_at	Prdm8	0,0729193527	8,9607006787	1,8802461098	0,0658680392	0,229527507	-4,904575271
ENSMUSG00000048058	17388705	1438666_at	Ldlrad3	-0,0704166156	7,2196923996	-1,8801807335	0,0658771292	0,229527507	-4,9046902037
ENSMUSG00000063019	17378716	1424061_at	Manbal	-0,0655331539	7,9583390361	-1,8809816922	0,0657658363	0,2293282575	-4,9032818654
ENSMUSG00000018765	17251687	1422522_at	Fxr2	0,0675682242	8,5481515015	1,8815066235	0,0656929838	0,2291684872	-4,9023585886
ENSMUSG00000102322	17411414	1433218_at	4930566N20Rik	-0,0755193682	4,2676545329	-1,8815180611	0,0656913972	0,2291684872	-4,9023384692
ENSMUSG00000055991	17444653	1424892_at	Zkscan5	-0,0938102063	6,6045906431	-1,8826368792	0,0655363542	0,2288104095	-4,9003698781
ENSMUSG00000030271	17461625	1430078_a_at	Ogg1	-0,1296091857	5,1574799651	-1,884122334	0,0653309837	0,2281873709	-4,8977546139
ENSMUSG00000030876	17482626	1438171_x_at	Mettl9	-0,050687588	10,0198583293	-1,8843808838	0,065295294	0,228156722	-4,8972992334
ENSMUSG00000003198	17338637	1425240_at	Zfp959	0,1258470004	5,7290276421	1,8858636904	0,06509093	0,2275364181	-4,8946865404
ENSMUSG00000031796	17512001	1452896_at	Cfap20	-0,05419178	8,8404605422	-1,8872773112	0,0648966076	0,2269507189	-4,8921940963
ENSMUSG00000022228	17290949	1457285_at	Zscan26	0,0832164694	9,3861540059	1,8881395914	0,064778317	0,2266305379	-4,890672962
ENSMUSG00000033596	17513061	1423882_at	Rfwd3	-0,0478327536	7,9339561791	-1,8894001406	0,0646057203	0,2261200211	-4,8884481662
ENSMUSG00000097872	17368106	1459050_at	Gm26702	0,1435668221	4,2539720303	1,8894374292	0,0646006206	0,2261200211	-4,8883823344
ENSMUSG00000026389	17226313	1430355_a_at	Steap3	0,1008915389	5,3947260281	1,890801861	0,0644142533	0,2256362088	-4,8859727034
ENSMUSG00000038605	17395920	1435756_at	Samd10	0,1039537593	6,9820851034	1,8909812687	0,0643897821	0,2256362088	-4,8856557516
ENSMUSG00000042388	17418732	1436381_at	Dlgap3	0,0526140581	9,7287204827	1,891372459	0,0643364512	0,2255500812	-4,8849645626
ENSMUSG00000017664	17394385	1460731_at	Slc35c2	0,0708900705	7,701668256	1,8919859484	0,0642528898	0,2254181242	-4,8838803471
ENSMUSG00000029913	17459213	1432057_a_at	Prdm5	0,1201453444	5,1753599532	1,8918439724	0,0642722197	0,2254181242	-4,8841312874
ENSMUSG00000070695	17216527	1457733_at	Cntnap5a	-0,0686266554	8,0647520673	-1,8925490419	0,064176274	0,225359296	-4,8828849285
ENSMUSG00000075534	17366657	1446646_at	Gm13262	-0,1305993401	4,0298740887	-1,8923578686	0,0642022767	0,225359296	-4,8832229073
ENSMUSG00000028161	17402953	1426401_at	Ppp3ca	-0,0490501792	12,5550173303	-1,8930007559	0,0641148688	0,2253138278	-4,8820862177
ENSMUSG00000040084	17374569	1447363_s_at	Bub1b	0,0812232798	5,0163762723	1,892844057	0,0641361645	0,2253138278	-4,8823633079
ENSMUSG00000046062	17217283	1436366_at	Ppp1r15b	0,1523952156	5,5461076042	1,8935733507	0,0640371032	0,2251524364	-4,8810735315
ENSMUSG00000086909	17262136	1441000_at	Gm4926	-0,1423762544	3,9180932697	-1,8939581344	0,0639848898	0,2250622037	-4,8803928575
ENSMUSG00000028992	17433151	1425773_s_at	Nmnat1	0,0960928557	5,4148971898	1,8942666269	0,0639430549	0,2250084171	-4,8798470547
ENSMUSG00000027344	17389689	1432381_a_at	Fsip1	0,1302855102	5,0861945486	1,8951442509	0,063824167	0,2247435902	-4,8782938912
ENSMUSG00000047034	17315124	1451636_at	Ankrd33	0,1458148653	4,6127395809	1,8950178077	0,0638412841	0,2247435902	-4,8785177008
ENSMUSG00000004500	17473810	1437959_at	Zfp324	0,0997119547	5,7298618992	1,8960135904	0,0637065867	0,2245873707	-4,8767547761
ENSMUSG00000030738	17496283	1456083_x_at	Eif3c	-0,0482960201	10,5289720887	-1,895737412	0,0637439205	0,2245873707	-4,8772438
ENSMUSG00000035578	17329906	1460467_at	Iqcg	-0,1149855729	4,1124736744	-1,8958794915	0,0637247118	0,2245873707	-4,8769922303
ENSMUSG00000040263	17513625	1424887_at	Klhdc4	-0,0880801156	7,0751654416	-1,8960006388	0,063708337	0,2245873707	-4,8767777105
ENSMUSG00000032921	17264440	1424978_at	Odf4	-0,1895728358	4,247580291	-1,8967261783	0,0636103449	0,2244899641	-4,8754927257
ENSMUSG00000029073	17433909	1448693_at	Cptp	-0,078761739	7,3957941122	-1,8983316188	0,0633939681	0,2241564149	-4,8726478602
ENSMUSG00000034591	17243525	1452445_at	Slc41a2	-0,0848797766	7,2992825616	-1,8977022826	0,0634787135	0,2241564149	-4,8737633016
ENSMUSG00000059355	17547859	1424117_at	Wdr83os	-0,0756166841	7,8394593183	-1,8977649265	0,0634702737	0,2241564149	-4,8736522852
ENSMUSG00000086234	17438177	1432549_s_at	Usp46os2	0,1136739178	4,6366525533	1,8976230538	0,0634893892	0,2241564149	-4,8739037048
ENSMUSG00000090523	17353337	1423878_at	Gypc	-0,163541755	4,7274227851	-1,8980574014	0,063430882	0,2241564149	-4,8731339249
ENSMUSG00000004344	17290913	1420698_at	Gpx5	-0,1726067189	4,8041240348	-1,8994950283	0,0632375588	0,2237641477	-4,8705849812
ENSMUSG00000069874	17249990	1417793_at	Irgm2	-0,1136338113	5,3132168421	-1,8994299332	0,0632463015	0,2237641477	-4,8707004323
ENSMUSG00000036586	17454568	1454270_at	Grifin	-0,1250148842	5,3335712124	-1,9000659979	0,0631609176	0,2236487461	-4,8695721773
ENSMUSG00000051238	17548156	1452201_at	Swsap1	-0,1099604833	6,8423957395	-1,9003252736	0,0631261411	0,2236487461	-4,8691121791
ENSMUSG00000059475	17524393	1451997_at	Zfp426	0,0729651257	7,4201450659	1,9000709099	0,0631602586	0,2236487461	-4,8695634631
ENSMUSG00000005493	17411277	1419511_at	Msh4	0,1228549017	3,73452042	1,9013814559	0,0629846446	0,223304405	-4,8672377757
ENSMUSG00000022613	17314120	1416460_at	Miox	0,2692001924	4,1430221321	1,9016979889	0,0629422914	0,2232476168	-4,8666758506
ENSMUSG00000027375	17391332	1432558_a_at	Mal	-0,1096465182	11,1841144778	-1,904233633	0,0626038876	0,2221402911	-4,862171534
ENSMUSG00000019489	17346516	1449926_at	Cd70	0,143646982	3,7574172808	1,9044731002	0,0625720089	0,2221201505	-4,8617458769
ENSMUSG00000029767	17456584	1415870_at	Calu	-0,0703893903	8,8924905898	-1,904617427	0,0625528023	0,2221201505	-4,8614893114
ENSMUSG00000046159	17290447	1422258_at	Chrm3	-0,1504246058	6,4715236335	-1,904697048	0,0625422087	0,2221201505	-4,8613477641
ENSMUSG00000049339	17214409	1452164_at	Retreg2	0,0519614547	10,006093365	1,9052473865	0,0624690277	0,2221201505	-4,8603692535
ENSMUSG00000054934	17245085	1449471_at	Kcnmb4	-0,0431366315	9,3612249593	-1,9048481401	0,06252211	0,2221201505	-4,8610791442
ENSMUSG00000040423	17218620	1434933_at	Rc3h1	-0,0442252791	8,8014959637	-1,9067290782	0,062272363	0,2215202774	-4,8577335699
ENSMUSG00000040940	17475135	1421164_a_at	Arhgef1	-0,1070115981	6,1423273293	-1,9073908081	0,0621847023	0,2213013103	-4,8565558913
ENSMUSG00000030525	17491763	1450299_at	Chrna7	-0,1282019973	6,417402534	-1,9082704598	0,0620683358	0,2209799589	-4,8549898321
ENSMUSG00000038302	17240538	1427073_at	Afg1l	0,0603248809	7,8000217183	1,9089327856	0,0619808412	0,2207611725	-4,853810271
ENSMUSG00000068617	17323198	1455074_at	Efcab1	-0,1157983549	6,9416302313	-1,9090063153	0,0619711342	0,2207611725	-4,8536792975
ENSMUSG00000100164	17468571	1452988_at	2610306M01Rik	-0,0911391418	6,6742356716	-1,9089588751	0,0619773969	0,2207611725	-4,8537638
