Ensembl ID	Mouse Gene 2.1 ST probeset ID	Mouse Genome 430 2.0 probeset ID	MGI Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000048915	17346637	1436866_at	Efna5	-0,016718793	8,1239259516	-0,3894270967	0,6986032158	0,856160107	-6,5393007933
ENSMUSG00000006218	17421060	1457076_at	Fam131c	0,0167221029	6,4015638646	0,3903934524	0,6978931447	0,8560640045	-6,5389244335
ENSMUSG00000022554	17312418	1456738_s_at	Hgh1	0,0147731954	6,5548137577	0,3902209674	0,6980198654	0,8560640045	-6,538991678
ENSMUSG00000022594	17318013	1417283_at	Lynx1	0,0129880758	10,5328611328	0,3906294833	0,6977197522	0,8560640045	-6,5388323673
ENSMUSG00000024095	17347475	1427144_at	Hnrnpll	0,0102184296	9,3686874294	0,390318358	0,6979483137	0,8560640045	-6,5389537132
ENSMUSG00000080717	17327574	1440677_at	B230307C23Rik	-0,028258279	4,6131454576	-0,3904660637	0,6978398014	0,8560640045	-6,5388961167
ENSMUSG00000040435	17490878	1448325_at	Ppp1r15a	-0,0148463448	7,2564148721	-0,3910620188	0,6974020463	0,8559254592	-6,5386635091
ENSMUSG00000013091	17473382	1432550_at	Tmem190	0,0365932296	4,9578922005	0,3913172398	0,697214607	0,85581932	-6,5385637858
ENSMUSG00000101365	17529897	1438393_at	Gm19325	0,0280590892	3,8090855589	0,3919909739	0,6967198951	0,8553359233	-6,538300225
ENSMUSG00000046119	17326979	1454258_at	1110008E08Rik	0,0265142252	5,0935847399	0,3923639215	0,6964461028	0,8551553547	-6,5381541363
ENSMUSG00000056592	17477142	1439181_at	Zfp658	0,0268004166	5,3227213578	0,3923287355	0,6964719322	0,8551553547	-6,538167925
ENSMUSG00000059689	17462170	1434689_at	Zfp637	-0,0105836184	8,0407902309	-0,3927698689	0,6961481307	0,8550054627	-6,5379949643
ENSMUSG00000004948	17443353	1419007_at	Zp3	-0,0243092308	4,1187762104	-0,3935921457	0,695544714	0,8545303563	-6,5376720481
ENSMUSG00000039713	17422066	1452248_at	Plekhg5	0,0170194036	8,6503505293	0,3934343541	0,6956604918	0,8545303563	-6,5377340665
ENSMUSG00000097519	17223308	1441527_at	4930558J18Rik	0,0319833378	4,0685535588	0,3934973477	0,6956142701	0,8545303563	-6,5377093105
ENSMUSG00000047963	17439131	1434442_at	Stbd1	0,0231584601	4,510350441	0,3938868352	0,6953285084	0,8544940222	-6,5375561574
ENSMUSG00000051977	17341214	1426107_at	Prdm9	-0,0292621081	4,772866453	-0,394513697	0,6948686819	0,85405275	-6,5373093484
ENSMUSG00000051506	17304906	1435582_at	Wdfy4	0,0279362659	5,105266979	0,3953284704	0,6942711881	0,8534421203	-6,5369879718
ENSMUSG00000075588	17255614	1449397_at	Hoxb2	0,040944512	4,111300251	0,3955502029	0,6941086199	0,8533660292	-6,5369003983
ENSMUSG00000114337	17286551	1458519_at		0,0313716747	3,6982529908	0,3956686878	0,694021756	0,8533660292	-6,5368535825
ENSMUSG00000019261	17502075	1454732_at	Map1s	-0,0135336043	8,3137804008	-0,396350984	0,6935216301	0,8528917537	-6,5365837225
ENSMUSG00000046718	17510345	1424921_at	Bst2	-0,0339937614	5,664980602	-0,396414644	0,693474974	0,8528917537	-6,5365585203
ENSMUSG00000070891	17415768	1441719_at	Gm12689	0,0269424236	5,2771889003	0,3963822272	0,693498732	0,8528917537	-6,5365713542
ENSMUSG00000020392	17249375	1440715_s_at	Cdkn2aipnl	0,0118033288	9,1277786359	0,3969062918	0,6931146887	0,8527624406	-6,5363637476
ENSMUSG00000033207	17363533	1453152_at	Mamdc2	-0,027573817	5,1298622162	-0,3972085701	0,692893211	0,8526136957	-6,536243877
ENSMUSG00000056174	17418581	1434667_at	Col8a2	-0,0403694345	4,654434365	-0,3976970433	0,6925353664	0,852297082	-6,5360499779
ENSMUSG00000015869	17272396	1428182_at	Prpsap1	-0,010660702	8,6621821924	-0,3983205488	0,6920787029	0,8518587432	-6,5358021337
ENSMUSG00000091604	17321620	1427659_at	Gm17349	0,0500743934	5,3213470362	0,3986378428	0,6918463569	0,8516964228	-6,5356758609
ENSMUSG00000063415	17468286	1460011_at	Cyp26b1	-0,0366626416	6,0457145943	-0,3988703824	0,6916760933	0,8516104928	-6,5355832541
ENSMUSG00000019539	17490578	1424382_at	Rcn3	-0,0241490973	6,0817147589	-0,3994094822	0,6912814305	0,8514808817	-6,5353683562
ENSMUSG00000025337	17453205	1426480_at	Sbds	0,0145882393	9,3908456098	0,3992793752	0,691376671	0,8514808817	-6,5354202464
ENSMUSG00000026018	17223581	1431049_at	Ica1l	-0,0191260274	6,9636128455	-0,399171709	0,6914554883	0,8514808817	-6,5354631738
ENSMUSG00000031098	17485200	1450800_at	Syt8	0,0255378837	6,2978271267	0,3992045103	0,6914314757	0,8514808817	-6,5354500969
ENSMUSG00000042751	17218277	1436155_at	Nmnat2	0,0092141178	9,7483294507	0,3993527382	0,6913229675	0,8514808817	-6,5353909893
ENSMUSG00000058881	17352203	1455944_at	Zfp516	0,0247468937	5,6180834446	0,3994810811	0,6912290211	0,8514808817	-6,5353397935
ENSMUSG00000104234	17464143	1454117_at	5330439B14Rik	-0,0316045703	3,6991838842	-0,3991513706	0,6914703774	0,8514808817	-6,5354712816
ENSMUSG00000022125	17302483	1426886_at	Cln5	-0,0119589675	6,9324245527	-0,4002811321	0,6906434982	0,8513868264	-6,535020286
ENSMUSG00000026237	17225175	1421667_at	Nmur1	0,0196964024	5,2390804765	0,4002162814	0,6906909526	0,8513868264	-6,5350462083
ENSMUSG00000084897	17378296	1460582_x_at	Gm14226	0,026438325	4,6061133021	0,4008324324	0,6902401361	0,8510786376	-6,5347997495
ENSMUSG00000024957	17362128	1421419_at	Kcnk4	0,0347391839	6,6196541199	0,4011042978	0,6900412576	0,8509571924	-6,5346908844
ENSMUSG00000038670	17490245	1455736_at	Mybpc2	-0,0222998432	3,7461278863	-0,4012502469	0,6899345	0,8509493317	-6,5346324106
ENSMUSG00000024806	17358591	1430635_at	Mlana	-0,0358436704	3,7543316357	-0,4018993422	0,6894597828	0,8506031828	-6,5343720977
ENSMUSG00000085067	17469537	1439312_at	Gm15631	-0,021132795	6,7205372086	-0,4019732436	0,6894057428	0,8506031828	-6,5343424338
ENSMUSG00000086657	17381903	1441720_at	Stamos	-0,0263892463	4,9610806947	-0,4017711776	0,6895535063	0,8506031828	-6,5344235299
ENSMUSG00000024018	17343079	1452437_at	Ccdc167	-0,0354238579	5,1804345948	-0,4027086542	0,688868067	0,8501287821	-6,534046946
ENSMUSG00000111611	17424818	1460312_at	Olfr157	0,0267195305	4,1323765402	0,4029100156	0,6887208752	0,850070888	-6,5339659455
ENSMUSG00000046180	17535089	1450793_at	4930550L24Rik	-0,0194464446	3,8014934038	-0,4033517353	0,6883980281	0,8497961387	-6,5337881165
ENSMUSG00000073894	17481531	1429343_at	Rbmxl2	0,0315523543	4,3782734786	0,403574647	0,6882351271	0,8497187842	-6,5336983025
ENSMUSG00000021245	17282673	1426052_at	Mlh3	-0,0186298747	7,3395375745	-0,4038093972	0,6880635907	0,8496307442	-6,5336036653
ENSMUSG00000063146	17453383	1422984_at	Clip2	0,0300860231	7,4303336113	0,4038144273	0,6880599153	0,8496307442	-6,5336016368
ENSMUSG00000030401	17474547	1419056_at	Rtn2	0,0146470318	9,0365984677	0,4040853716	0,6878619522	0,849629283	-6,533492339
ENSMUSG00000027714	17396978	1418462_at	Exosc9	-0,0170323557	8,6490120012	-0,4042915016	0,6877113598	0,8495670646	-6,5334091382
ENSMUSG00000038879	17316402	1424612_at	Nipal2	0,022107249	7,0941255046	0,4044837969	0,6875708862	0,8495173302	-6,5333314835
ENSMUSG00000042842	17286354	1422804_at	Serpinb6b	0,0367272423	4,2297575188	0,4045642108	0,6875121464	0,8495173302	-6,5332989991
ENSMUSG00000022986	17321907	1427378_at	Krt75	-0,0232749331	4,9020601474	-0,4052294985	0,6870262489	0,8492589736	-6,5330299998
ENSMUSG00000024910	17361605	1422632_at	Ctsw	0,0213283092	5,0630933924	0,405044414	0,6871614133	0,8492589736	-6,5331048801
ENSMUSG00000043633	17424792	1437140_at	Fam221b	0,0278118064	4,4661864961	0,4051585238	0,6870780794	0,8492589736	-6,5330587183
ENSMUSG00000100430	17355780	1444770_at	1700095A13Rik	0,0245608513	4,1345176328	0,4051346634	0,6870955042	0,8492589736	-6,5330683718
ENSMUSG00000000384	17260416	1448795_a_at	Tbrg4	-0,0253169567	6,1309683563	-0,405612244	0,6867467684	0,8492417733	-6,5328750433
ENSMUSG00000068547	17410921	1439727_at	Clca4a	-0,0315767445	4,8444103098	-0,405852866	0,686571089	0,8492417733	-6,5327775519
ENSMUSG00000097251	17225624	1431927_at	5033417F24Rik	0,0346660264	5,0795118357	0,4057479817	0,6866476634	0,8492417733	-6,5328200543
ENSMUSG00000024500	17354078	1426621_a_at	Ppp2r2b	-0,0282327074	6,2162367621	-0,4061429589	0,6863593137	0,8492107358	-6,5326599402
ENSMUSG00000034382	17338258	1425163_at	AI661453	0,0327280844	4,8991588358	0,4060582715	0,6864211351	0,8492107358	-6,5326942834
ENSMUSG00000071715	17312700	1418465_at	Ncf4	0,0291447995	4,7213660031	0,4060943952	0,6863947647	0,8492107358	-6,5326796351
ENSMUSG00000086173	17541705	1446494_at	Kis2	-0,0281158824	4,5373629482	-0,4063456296	0,686211374	0,8492107358	-6,5325777224
ENSMUSG00000040405	17248847	1450364_a_at	Havcr1	0,0227433904	4,1839413491	0,4068097053	0,685872668	0,8490278339	-6,5323893064
ENSMUSG00000018259	17286181	1448608_at	Prl8a2	-0,0267096241	3,6736994743	-0,4071694875	0,6856101254	0,8488267902	-6,5322430868
ENSMUSG00000018727	17271607	1425312_s_at	Cpsf4l	0,02875817	4,6996967715	0,4073488042	0,6854792878	0,8488267902	-6,5321701626
ENSMUSG00000024258	17349174	1424258_at	Polr2d	0,0160012696	7,8524523544	0,40838997	0,6847197984	0,8488267902	-6,5317461125
ENSMUSG00000028494	17426981	1448318_at	Plin2	0,0205155175	6,8743587009	0,4079943531	0,6850083467	0,8488267902	-6,5319073676
ENSMUSG00000028796	17418857	1437239_x_at	Phc2	-0,0119257764	8,5795652617	-0,4078700342	0,6850990301	0,8488267902	-6,5319580084
ENSMUSG00000029526	17454326	1421675_at	1700123K08Rik	0,0344312693	4,3608062393	0,4084233714	0,6846954388	0,8488267902	-6,5317324909
ENSMUSG00000035572	17413649	1438727_at	Dcaf10	-0,0242725016	6,6311774715	-0,4072467019	0,6855537851	0,8488267902	-6,5322116893
ENSMUSG00000045236	17485194	1422958_at	Krtap5-4	0,0281072322	5,0126648243	0,407386785	0,6854515766	0,8488267902	-6,5321547125
ENSMUSG00000046500	17469282	1435610_at	Fam19a4	0,0258593879	4,7304279914	0,4077189483	0,6852092447	0,8488267902	-6,532019532
ENSMUSG00000048310	17505003	1433522_at	Pskh1	-0,0188780914	6,7302465566	-0,40811013	0,6849238984	0,8488267902	-6,5318601925
ENSMUSG00000050650	17491318	1426141_at	Mrgpra1	-0,0229724302	4,6662851846	-0,4075602369	0,6853250295	0,8488267902	-6,5320841364
ENSMUSG00000071658	17362511	1417428_at	Gng3	-0,0152422114	11,4660040298	-0,4077795625	0,6851650268	0,8488267902	-6,531994852
ENSMUSG00000084773	17262016	1459213_at	Gm12159	-0,0260665154	4,316321769	-0,4082134021	0,6848485746	0,8488267902	-6,5318181015
ENSMUSG00000020701	17254071	1437569_at	Tmem132e	-0,0269373741	6,0301202359	-0,4091076871	0,6841964431	0,848698772	-6,5314531718
ENSMUSG00000045378	17342958	1430015_at	Pxt1	0,0236613248	5,4946700849	0,4090956881	0,6842051914	0,848698772	-6,5314580735
ENSMUSG00000043501	17319091	1417078_at	Lgals2	-0,0341900087	5,1730965732	-0,4094562245	0,6839423479	0,8486210894	-6,5313107298
ENSMUSG00000017767	17394285	1432498_at	Spata25	-0,0239743292	4,6755430728	-0,4097778214	0,6837079259	0,8485677335	-6,5311791911
ENSMUSG00000044461	17300998	1423851_a_at	Shisa2	0,0366681961	4,6599073909	0,4096525401	0,6837992436	0,8485677335	-6,5312304455
ENSMUSG00000039954	17350171	1456818_at	Stk32a	-0,0361372639	5,585118247	-0,409963159	0,6835728418	0,8485352146	-6,5311033383
ENSMUSG00000026424	17227261	1424146_at	Gpr37l1	-0,0167901442	10,5170964437	-0,4109282872	0,6828695728	0,848288505	-6,530707791
ENSMUSG00000028028	17410204	1431733_at	Alpk1	-0,0342474232	4,6733017155	-0,4115105041	0,6824454603	0,848288505	-6,530468729
ENSMUSG00000033491	17520034	1434195_at	Prss35	0,0242497684	5,3775506258	0,4106088799	0,6831022869	0,848288505	-6,5308387988
ENSMUSG00000033703	17512944	1454634_at	Fuk	-0,019280756	6,5816876556	-0,4109965316	0,6828198552	0,848288505	-6,5306797868
ENSMUSG00000035498	17532472	1427095_at	Cdcp1	-0,0249490527	4,7732321845	-0,4108531444	0,6829243176	0,848288505	-6,5307386206
ENSMUSG00000053469	17311968	1450790_at	Tg	-0,0291690793	4,8038883648	-0,4104861959	0,6831916804	0,848288505	-6,5308890919
ENSMUSG00000071235	17277287	1440542_at	Vrtn	-0,0222206871	3,816423394	-0,4109465887	0,6828562396	0,848288505	-6,5307002814
ENSMUSG00000075304	17371616	1422914_at	Sp5	0,0341040647	4,3170467447	0,4103731911	0,6832740253	0,848288505	-6,5309354039
ENSMUSG00000085995	17478296	1448080_at	Gm2788	0,0289290736	4,2988125338	0,4105756058	0,6831265316	0,848288505	-6,5308524407
ENSMUSG00000096981	17515395	1455560_at	Gm16845	-0,0305580416	4,769820045	-0,410793847	0,6829675196	0,848288505	-6,5307629452
ENSMUSG00000032015	17526086	1450507_at	Pou2f3	0,0360251842	5,2715153377	0,4120132234	0,6820793405	0,8480473115	-6,5302620387
ENSMUSG00000006538	17224433	1450704_at	Ihh	0,0272587799	5,0019252598	0,4126965581	0,681581806	0,8475530247	-6,5299806877
ENSMUSG00000022893	17331705	1450716_at	Adamts1	-0,0240416566	6,768747048	-0,4128423012	0,6814757091	0,8475454205	-6,5299206206
ENSMUSG00000029158	17448535	1422927_at	Yipf7	0,0247259051	5,8866306072	0,413118196	0,6812748834	0,8474199834	-6,5298068547
ENSMUSG00000000001	17409217	1428645_at	Gnai3	0,0152978839	8,5702076002	0,4136107295	0,6809164227	0,8472049269	-6,5296035695
ENSMUSG00000068323	17460023	1435420_at	Slc4a5	0,0492994541	4,058315011	0,4136252942	0,6809058238	0,8472049269	-6,5295975546
ENSMUSG00000092626	17247647	1437980_at	9130230N09Rik	0,0418193786	4,1414225902	0,4134930673	0,6810020493	0,8472049269	-6,5296521546
ENSMUSG00000021123	17276787	1431010_a_at	Rdh12	0,0269072492	4,8062408308	0,4140477697	0,6805984116	0,8470757209	-6,529422987
ENSMUSG00000065968	17328326	1453917_at	Ifitm7	0,0255547126	4,9988891322	0,4147934144	0,6800559803	0,8465248964	-6,5291144535
ENSMUSG00000036913	17506808	1436829_at	Trim67	0,0347221762	4,9341360866	0,4163329181	0,678936583	0,8452556049	-6,5284756924
ENSMUSG00000028104	17408074	1451364_at	Polr3gl	-0,0254907323	7,806788476	-0,4164786743	0,6788306391	0,8452478448	-6,5284150943
ENSMUSG00000036264	17249461	1440155_at	Fstl4	0,0316263137	6,4821341805	0,4169116236	0,6785159856	0,8449801689	-6,5282349719
ENSMUSG00000028962	17435348	1416637_at	Slc4a2	-0,0249420828	7,2060102344	-0,418158034	0,6776104571	0,8440067817	-6,5277153827
ENSMUSG00000029545	17451649	1460216_at	Acads	0,0329676206	6,5192785044	0,4181245259	0,6776347948	0,8440067817	-6,5277293713
ENSMUSG00000002017	17347252	1416445_at	Fam98a	0,0126076944	8,8365859793	0,418465138	0,6773874169	0,8439466686	-6,5275871242
ENSMUSG00000004961	17485815	1422531_at	Syt5	-0,0113404221	9,604846084	-0,4185705392	0,677310874	0,8439466686	-6,527543083
ENSMUSG00000010142	17250556	1423182_at	Tnfrsf13b	0,030921029	4,0628592138	0,4188112853	0,6771360557	0,8439466686	-6,5274424477
ENSMUSG00000029233	17438301	1456691_s_at	Srd5a3	0,0294633305	7,1812699864	0,4186359321	0,677263387	0,8439466686	-6,5275157536
ENSMUSG00000086327	17266847	1430901_at	Slfn5os	-0,0244851008	4,1529150221	-0,4189748768	0,6770172736	0,8439466686	-6,5273740313
ENSMUSG00000005320	17287590	1418596_at	Fgfr4	0,0238021877	3,8241700751	0,4192612773	0,676809341	0,8438465633	-6,5272541904
ENSMUSG00000007415	17445268	1425599_a_at	Gatad1	-0,0167390854	9,1682055889	-0,4198029105	0,6764161738	0,8434950026	-6,5270273282
ENSMUSG00000021737	17303578	1423697_at	Psmd6	0,0099238171	9,8226122753	0,4197949893	0,6764219231	0,8434950026	-6,5270306481
ENSMUSG00000046974	17248839	1447604_at	BC053393	-0,0300329936	4,318163298	-0,4197868001	0,6764278669	0,8434950026	-6,5270340802
ENSMUSG00000048478	17506546	1435365_at	Spata33	0,0202177826	4,7850533072	0,4198865295	0,6763554836	0,8434950026	-6,5269922786
ENSMUSG00000027900	17401500	1453731_a_at	Dram2	-0,0156055739	7,8643470964	-0,4203569713	0,6760140794	0,843475324	-6,5267949598
ENSMUSG00000024370	17353488	1460549_a_at	Cdc23	0,0265190023	5,1389139605	0,4207956248	0,6756958063	0,8434124672	-6,5266107764
ENSMUSG00000025702	17462113	1428385_at	March8	-0,0137696942	8,0448506595	-0,4205635186	0,6758642078	0,8434124672	-6,5267082578
ENSMUSG00000028706	17428529	1424839_a_at	Nsun4	0,0236004467	5,5955394552	0,4205998462	0,6758378497	0,8434124672	-6,5266930042
ENSMUSG00000031960	17505689	1423685_at	Aars	-0,0138531133	9,5593417354	-0,4210533657	0,6755088254	0,8434124672	-6,5265024663
ENSMUSG00000040167	17497044	1429431_at	Ikzf5	0,0150249622	7,9570650954	0,4207788322	0,6757079894	0,8434124672	-6,5266178309
ENSMUSG00000046056	17476528	1459897_a_at	Sbsn	-0,021391902	4,5066961987	-0,4208563552	0,6756517469	0,8434124672	-6,5265852617
ENSMUSG00000074178	17503528	1438745_at	Gm10638	0,0277312566	4,5337213356	0,4218236727	0,674950121	0,8430163807	-6,5261783688
ENSMUSG00000079051	17391510	1454467_at	Gm14025	-0,0242268557	4,3909907961	-0,4221006582	0,6747492683	0,8428897064	-6,5260616867
ENSMUSG00000020899	17264482	1455496_at	Pfas	-0,0207561283	7,0156949855	-0,4224031311	0,6745299609	0,8428535016	-6,5259341809
ENSMUSG00000050138	17347948	1441280_at	Kcnk12	-0,0261855372	6,6921021181	-0,4222777601	0,6746208574	0,8428535016	-6,5259870414
ENSMUSG00000004038	17409130	1427474_s_at	Gstm3	0,0400292038	4,3059019166	0,4225739585	0,6744061154	0,8428336489	-6,5258621295
ENSMUSG00000003847	17505260	1426029_a_at	Nfat5	0,0209302643	7,1458156765	0,4230723914	0,6740448162	0,8427833967	-6,5256517357
ENSMUSG00000016552	17318895	1434414_at	Foxred2	-0,0290673789	6,8406877781	-0,4238514013	0,6734802902	0,8427833967	-6,5253224143
ENSMUSG00000022750	17323589	1426481_at	Klhl22	-0,0133267841	9,7470593274	-0,4227665734	0,6742664854	0,8427833967	-6,5257808539
ENSMUSG00000025003	17359304	1421363_at	Cyp2c39	-0,0273281483	4,2724659916	-0,4229668903	0,6741212844	0,8427833967	-6,5256962894
ENSMUSG00000028937	17422117	1417094_at	Acot7	-0,0139183522	10,7225943707	-0,4228724985	0,6741897034	0,8427833967	-6,5257361422
ENSMUSG00000034623	17307673	1453316_at	Prss55	-0,0271556779	5,5317069254	-0,4236471124	0,6736283142	0,8427833967	-6,5254088343
ENSMUSG00000037710	17241789	1416849_at	Cisd1	0,0171306803	9,4560757752	0,4231318442	0,6740017258	0,8427833967	-6,5256266236
ENSMUSG00000038212	17293757	1416369_at	Mfsd14b	-0,0159266586	8,8139930112	-0,4238367146	0,6734909315	0,8427833967	-6,5253286285
ENSMUSG00000041801	17217619	1449002_at	Phlda3	-0,0177167153	8,0278486418	-0,4240170975	0,6733602394	0,8427833967	-6,5252522897
ENSMUSG00000049532	17306304	1416638_at	Sall2	-0,0195215886	7,3492149219	-0,4233594162	0,6738367956	0,8427833967	-6,5255304678
ENSMUSG00000059455	17354029	1429892_at	Plac8l1	-0,0321832916	4,0785662513	-0,423415417	0,6737962122	0,8427833967	-6,525506798
ENSMUSG00000054988	17404366	1446527_at	Agtr1b	0,0364720376	3,9002818142	0,4243633346	0,67310941	0,8427224104	-6,5251056702
ENSMUSG00000073968	17494117	1455124_at	Trim68	0,0248022881	4,904684757	0,4243429832	0,6731241525	0,8427224104	-6,5251142917
ENSMUSG00000042138	17516068	1426232_at	Msantd2	-0,0291444151	6,6350492105	-0,4247384861	0,6728376761	0,842612643	-6,5249466725
ENSMUSG00000062797	17493238	1419352_at	Hikeshi	-0,0144553775	8,9824321694	-0,4255160281	0,6722746184	0,842031906	-6,5246166883
ENSMUSG00000060375	17278509	1432396_at	3110018I06Rik	0,0353132518	3,8761104471	0,4259693421	0,6719464379	0,8417452274	-6,524424028
ENSMUSG00000086359	17250855	1454190_at	9630013K17Rik	-0,0331587073	4,4824307312	-0,4259803694	0,6719384554	0,8417452274	-6,5244193388
ENSMUSG00000097756	17492110	1455415_at	A730056A06Rik	0,0318482251	4,8712384997	0,4260499627	0,6718880786	0,8417452274	-6,5243897426
ENSMUSG00000054836	17522328	1440826_s_at	Elp6	0,0239449584	6,2399395688	0,4265654517	0,6715149774	0,8417227253	-6,5241703691
ENSMUSG00000071350	17307318	1436120_at	Setdb2	0,022316195	6,4461913962	0,4264589727	0,671592038	0,8417227253	-6,5242157043
ENSMUSG00000100127	17311893	1454049_at	Gsdmcl-ps	0,0238649096	3,6588245637	0,4264057048	0,6716305903	0,8417227253	-6,5242383798
ENSMUSG00000016382	17542853	1423725_at	Pls3	0,0117576607	9,8271980894	0,427049264	0,671164879	0,8415123028	-6,5239642365
ENSMUSG00000056427	17248426	1452296_at	Slit3	0,0267343074	7,0841976887	0,4271067412	0,6711232919	0,8415123028	-6,5239397324
ENSMUSG00000006764	17244997	1435314_at	Tph2	0,0487024302	4,2080483133	0,4275278385	0,670818643	0,8414149389	-6,5237601074
ENSMUSG00000031253	17537592	1427919_at	Srpx2	0,032012044	4,0832476664	0,4274309861	0,6708887073	0,8414149389	-6,5238014367
ENSMUSG00000037815	17349520	1437807_x_at	Ctnna1	-0,0129944328	9,1098127856	-0,4280639251	0,6704308841	0,8410896262	-6,5235311777
ENSMUSG00000078127	17298626	1456298_at	Fam170b	0,0366406185	5,6972105193	0,4284222339	0,6701717648	0,840888995	-6,5233780074
ENSMUSG00000031333	17543852	1435006_s_at	Abcb7	0,0463090455	6,5551486132	0,4286053277	0,6700393718	0,840847336	-6,523299689
ENSMUSG00000026197	17214421	1451390_s_at	Zfand2b	0,0206848017	6,9286263426	0,4288918782	0,6698321918	0,8407117989	-6,5231770504
ENSMUSG00000026815	17383413	1420399_at	Gfi1b	-0,0231038567	5,1400471555	-0,4301837935	0,6688984402	0,8402216514	-6,522623123
ENSMUSG00000031952	17513181	1419320_at	Chst5	0,0241778248	5,3851867096	0,4300312923	0,6690086353	0,8402216514	-6,5226885962
ENSMUSG00000033498	17390530	1421695_at	Strc	-0,0253232767	4,1037242312	-0,4295738716	0,669339205	0,8402216514	-6,5228848419
ENSMUSG00000035184	17301147	1455697_at	Fam124a	-0,0202418999	7,8249592236	-0,4301122969	0,6689501016	0,8402216514	-6,5226538214
ENSMUSG00000035919	17515446	1427341_at	Bbs9	0,0173717211	6,7318549978	0,4295692409	0,6693425518	0,8402216514	-6,5228868276
ENSMUSG00000037279	17392403	1449205_at	Ovol2	0,0225381902	5,7086073238	0,4297013446	0,6692470759	0,8402216514	-6,5228301734
ENSMUSG00000051879	17321978	1448457_at	Krt71	-0,0323964184	5,2972386721	-0,4298497516	0,6691398236	0,8402216514	-6,5227665068
ENSMUSG00000044633	17236888	1446432_at	B530045E10Rik	0,0262409027	5,3759420523	0,4305548015	0,6686303858	0,8401986037	-6,5224637423
ENSMUSG00000051000	17406403	1437371_at	Fam160a1	0,0319057301	5,4676204256	0,4308199595	0,6684388351	0,8400824322	-6,52234975
ENSMUSG00000026894	17370277	1452804_at	Morn5	0,0313591266	4,6776406463	0,4314466404	0,6679862077	0,8396380609	-6,5220800609
ENSMUSG00000000711	17246290	1422119_at	Rab5b	-0,0199829811	6,3075281608	-0,4324672885	0,6672492994	0,8389039539	-6,5216399971
ENSMUSG00000034493	17259924	1454153_at	4930556J24Rik	0,0305263345	3,9769603486	0,4323925964	0,6673032159	0,8389039539	-6,5216722365
ENSMUSG00000021595	17288387	1423850_at	Nsun2	-0,0140742671	9,1042613449	-0,4327909833	0,6670156606	0,8387912409	-6,521500217
ENSMUSG00000027331	17374632	1442280_at	Knstrn	0,0268114054	4,266673782	0,4328410018	0,6669795608	0,8387912409	-6,5214786084
ENSMUSG00000026641	17219339	1426164_a_at	Usf1	0,020539158	6,7803870413	0,4331443567	0,6667606381	0,8387597912	-6,5213475023
ENSMUSG00000033948	17417551	1438224_at	Zswim5	0,0161618025	7,4094906874	0,4330998428	0,6667927607	0,8387597912	-6,5213667464
ENSMUSG00000035773	17235029	1450493_at	Kiss1r	0,0168412904	6,2084807085	0,4337431892	0,6663285633	0,8384328572	-6,521088427
ENSMUSG00000097690	17359871	1453909_at	4930505N22Rik	-0,0313328067	5,0601720872	-0,4337342076	0,6663350429	0,8384328572	-6,5210923154
ENSMUSG00000068614	17389510	1415927_at	Actc1	-0,0289298104	4,516620926	-0,434391735	0,6658607475	0,8380848636	-6,5208074433
ENSMUSG00000018559	17251840	1452100_at	Ctdnep1	-0,0132447459	8,4143026895	-0,4348145742	0,6655558129	0,8378254568	-6,5206240232
ENSMUSG00000035722	17235087	1419238_at	Abca7	0,0174176677	6,7008571774	0,4349500198	0,665458147	0,8378254568	-6,5205652318
ENSMUSG00000044678	17318029	1452855_at	Ly6k	0,0271520483	4,4851481904	0,4355133171	0,6650520324	0,8374621458	-6,5203205326
ENSMUSG00000044986	17318983	1448609_at	Tst	-0,0188949546	8,176879211	-0,4354889201	0,6650696196	0,8374621458	-6,5203311373
ENSMUSG00000027574	17395707	1422596_at	Nkain4	-0,0141110015	8,4359706171	-0,4360122292	0,6646924215	0,8374384296	-6,5201035403
ENSMUSG00000028307	17425233	1451194_at	Aldob	-0,0542729635	5,8118134204	-0,4358906906	0,664780018	0,8374384296	-6,5201564239
ENSMUSG00000028496	17427033	1431890_a_at	Mllt3	0,0157291389	8,1787629107	0,436066625	0,6646532183	0,8374384296	-6,520079867
ENSMUSG00000031590	17508968	1417253_at	Frg1	0,0289155878	7,1580642308	0,4363121688	0,6644762662	0,8374384296	-6,5199729686
ENSMUSG00000044306	17219160	1454260_at	4930500M09Rik	0,0349241842	4,9911489187	0,4359973319	0,6647031581	0,8374384296	-6,5201100231
ENSMUSG00000090779	17298835	1445413_at	Gm17110	0,0314506625	4,1662213045	0,4357891479	0,6648532064	0,8374384296	-6,5202005957
ENSMUSG00000007033	17336824	1419625_at	Hspa1l	-0,034444994	3,6394213887	-0,4368951082	0,6640562458	0,837180963	-6,5197189447
ENSMUSG00000063445	17327802	1453562_a_at	Nmral1	-0,0261323274	5,1901078987	-0,4369028221	0,6640506885	0,837180963	-6,519715581
ENSMUSG00000009633	17231248	1448700_at	G0s2	0,0196559889	6,6110201548	0,4373121048	0,6637558574	0,8370512352	-6,5195370262
ENSMUSG00000005968	17407578	1416689_at	Tuft1	0,019075138	5,6954389013	0,4374625217	0,6636475165	0,8370391307	-6,5194713632
