	S3RS2	WTRS2	logFC	logCPM	F	PValue	FDR	check	gene
67678	445.4	454.4	-0.0114047421982992	3.80981023577129	0.03970077596176	0.843360545258124	0.984944528223259	67678	Lsm3
67680	2026.6	2112.8	-0.0564345373884932	6.81830253128805	2.55240232941894	0.120213820561838	0.733949086885006	67680	Sdhb
67681	840.6	822.4	0.0350234393150918	4.84241441729415	0.664181270853344	0.421269738286012	0.910895660467486	67681	Mrpl18
67683	262	255.4	0.0393722041673593	3.05751580151487	0.353608321613531	0.556368866455255	0.93505659548269	67683	Pbdc1
67684	6952.8	6974.6	-0.00370721398882302	7.56397940709592	0.0220173104064595	0.882996609740306	0.991451043142312	67684	Luc7l3
67685	161	180.2	-0.162734636755381	1.2239867564696	2.01147155188398	0.166032603921098	0.777041679189558	67685	Dyx1c1
67689	78	71	0.140029079143947	2.18895285301379	2.793887125656	0.104633466779676	0.716761496905016	67689	Aldh3b1
67693	960.4	988.8	-0.0251214007468524	4.89993720690536	0.193874025128123	0.662819565020941	0.954298122620373	67693	Hypk
67694	1049.6	1071	-0.0178906555028913	4.62000148277192	0.138563442841632	0.712231679207353	0.963124049209047	67694	Ift74
67695	198.2	200.6	-0.00437175551691055	3.86759502523445	0.00582877372908669	0.939631327972063	0.997819821355254	67695	Ost4
67698	1455.6	1450.6	-0.00491934089966142	5.13987951926162	0.00790558645849798	0.929742462354966	0.996717475914151	67698	Fam174a
67702	935.2	964.2	-0.0521494338448105	4.65276739701945	0.748558169768948	0.393695335343549	0.90038085923079	67702	Rnf149
67703	1374	1377.6	-0.00603086250654001	5.38527233672428	0.0178660078233843	0.894527503987639	0.991676953751497	67703	Kirrel3
67705	456.8	470	-0.0372386008413744	3.63588184652397	0.370827047481147	0.546965686446424	0.933985649908155	67705	1810058I24Rik
67706	137	137	-0.0154073354091847	2.26098043875386	0.026204247316608	0.87244703519214	0.987934395202023	67706	Tmem179b
67707	452.6	449.8	0.0126547964526173	4.34028674593326	0.0746624142637151	0.786467385746232	0.974870257272088	67707	Mrpl24
67708	1014.8	1000.8	0.0151251531794334	5.42094080589761	0.130064457050284	0.720797279680857	0.965525974399226	67708	Pcnx4
67710	1197.4	1196.6	0.00264178531435325	5.82841802531303	0.00518311048294499	0.943066687934288	0.997830221739212	67710	Polr2g
67711	204.6	203.2	0.000313260704778901	3.04103207697337	2.30242398771091e-05	0.996202050474586	0.999793708426007	67711	Nsmce1
67712	1892.8	1938.8	-0.0344043073797709	5.451664557536	0.970012672596142	0.332258891731663	0.879973074301198	67712	Slc25a37
67713	150.2	162.4	-0.0853615176955314	1.91522858497991	0.743460266652326	0.395138531287378	0.901137546044393	67713	Dnajc19
67723	361.8	369.8	-0.0439520668561512	3.58176513673872	0.498445551203598	0.485426449356938	0.924485137751783	67723	Cep83os
67724	444.2	452.6	-0.0221150430871537	3.41082848552019	0.16627193737382	0.796570567702542	0.977678820036804	67724	Pop1
67725	441.8	457	-0.0702436849031451	3.04022603029121	0.808363988881617	0.375496159421862	0.893829192064851	67725	Nudt13
67726	1177	1159.4	0.0191183442334398	5.28329972634745	0.29645919109259	0.589984164448317	0.940513155286757	67726	Fam114a2
67727	794.8	774.2	0.0358096197007273	4.95015500737613	0.618630002106361	0.437494658061423	0.914574300984587	67727	Stx17
67728	379.8	406.2	-0.0903212755568605	3.52988457713441	2.06394935414809	0.160778554458155	0.772707276813977	67728	Dph2
67729	304	336	-0.135580428156788	3.40625216840701	3.56959544424397	0.068177913553374	0.657212122808282	67729	Mansc1
67731	376	381.4	-0.0191220394140201	4.58152984266242	0.039045235732664	0.845177665137068	0.984944528223259	67731	Fbxo32
67732	91	96.6	-0.0846738507802364	2.84727715309532	1.19321396158188	0.283051371404739	0.855999374307038	67732	Iah1
67733	65.6	70	-0.106962029374508	1.56521070866719	1.24597577620639	0.272851754387406	0.849986284084557	67733	Itgb3bp
67736	550	544.2	0.023941623453374	3.9196255943031	0.187764592125733	0.667766992371549	0.956158846067513	67736	Ccdc130
67738	3274.2	3206	0.0274451559764288	5.71317072284287	0.483568618384722	0.491961250691194	0.926942759048962	67738	Ppid
67739	5184	5115.6	0.0203123534574621	7.27001350142164	0.368196263458472	0.548382703776606	0.934274481810284	67739	Slc48a1
67742	128.4	144.8	-0.119309861712247	0.419058522159699	0.560479869731512	0.459677928956101	0.919479026702265	67742	Samsn1
67753	27	30.4	-0.131869586564138	1.10176306971003	0.953501620297973	0.3363457959448	0.881006816484214	67753	Eqtn
67755	1434.2	1452	-0.0125564355144933	5.49467568908195	0.101236438702407	0.752472398790592	0.96888727656198	67755	Ddx47
67759	309.2	319.6	-0.0519545525112119	3.51046274109564	0.611315447203924	0.440190597110993	0.9157683195372	67759	Plgrkt
67760	6157	5773.8	0.0889778782086879	7.20097038866072	1.95570396755979	0.175668489639798	0.789393713383834	67760	Slc38a2
67763	1144	1152	-0.00585119486209068	5.21199985592702	0.0232077367088042	0.879899699818272	0.990613293115795	67763	Prpsap1
67767	567.6	611.4	-0.107055086299148	4.45741798251821	5.06145549891014	0.0316635755341572	0.542510079630743	67767	Jagn1
67768	448.8	436.6	0.0438252506373661	3.38151464775117	0.538967703558578	0.4683464447051	0.920305895352684	67768	N6amt1
67769	840	806	0.0600634543864196	4.40648637649315	2.61740792345631	0.115771045761724	0.73000140982921	67769	Gpatch2
67770	467.6	479	-0.0575498965709178	2.81715048082253	0.532849397802478	0.470860840669971	0.920642773243099	67770	Caap1
67771	2900.4	3031.2	-0.0623820293427033	6.01839130908971	2.3036727915168	0.139144244855964	0.755541377924169	67771	Arpc5
67772	4195	4101	0.0323456219390762	7.20886324586551	0.968015129660071	0.332749684650997	0.880149075646333	67772	Chd8
67773	523.2	545.4	-0.0694563523504991	4.25167838966606	1.86996469398462	0.181256995865095	0.793998105402111	67773	Kat8
67774	1002.4	1037	-0.0486359160009915	4.89738322665001	1.5372987317813	0.224271569426781	0.823061756273029	67774	Borcs5
67775	24	25.8	-0.104371307241442	0.941718571146985	0.594775467915844	0.446384217636389	0.917711831258922	67775	Rtp4
67776	210.8	204.8	0.0402856335519174	3.15804368533979	0.415087218155845	0.524110705431002	0.931530385438354	67776	Vwa5a
67778	727.8	752.4	-0.039623786637414	4.77092068080995	1.01829616971776	0.32069135258131	0.877861069013667	67778	Zfp639
67781	2043.4	2113.8	-0.0420912104867867	6.18959994745688	1.30529124386553	0.261947077025271	0.844312532534976	67781	Ilf2
67784	7581.4	7995.6	-0.0811134523229887	6.95829276506253	2.06941081179719	0.162806535381299	0.774459450435517	67784	Plxnd1
67785	1130.6	1111.2	0.023609041271066	5.95182588125118	0.585685519893997	0.449847137889485	0.918133625903898	67785	Zmym4
67788	3510.8	3508	0.00736823791657938	6.5402791186994	0.0273517816745521	0.869746933211036	0.987729463688298	67788	Sfr1
67789	2687	2532.8	0.0859008995291412	5.89284531403014	4.60053135366362	0.0398626004726435	0.579599664357211	67789	Dalrd3
67790	2812.8	2903.2	-0.0452762912464094	5.84653555531889	1.74507445015354	0.196111155437097	0.805669319625389	67790	Rab39b
67792	4200	4103.6	0.0326808821208016	7.01322322637968	0.963700573498218	0.333813173966258	0.880456494512327	67792	Rgs8
67795	58.8	59	0.00709033234869499	1.0847332500592	0.00313451035998905	0.955709660441955	0.998202914737633	67795	Rnls
67797	729.4	678.8	0.0982973429500439	4.04718198053071	4.07489807417998	0.052196495665083	0.609339072867092	67797	Snrnp48
67800	994.8	1022.2	-0.0412478775046832	5.61484591151622	1.06258061768622	0.310557985610761	0.873745730090835	67800	Dgat2
67801	431.2	479	-0.148812344986308	4.45143836843675	5.16224137972619	0.030341133904341	0.535681773378103	67801	Pllp
67803	1489.2	1428.6	0.0554307789969743	5.94444957509329	1.7800351456885	0.191808802718782	0.801091437456993	67803	Limd2
67804	1729.4	1775.2	-0.0371020384050309	5.79945866077475	1.5650757412976	0.220230225996653	0.820204811362148	67804	Snx2
67808	3587	3678.4	-0.0348027602167511	7.09814606212352	1.19634943526558	0.282431465812625	0.855107220024752	67808	Tprgl
67809	316.4	324.4	-0.0617534710381472	5.47649891310694	0.0493485094455144	0.826547158071217	0.981566749133272	67809	Rmdn3
67811	3439.6	3422.6	0.008605609635536	6.50691144473763	0.0938533769297671	0.76137094118715	0.970158374011652	67811	Poldip2
67812	3732.4	3781.2	-0.0178157106535017	6.14229238905127	0.370661470747235	0.54705466641315	0.933985649908155	67812	Ubxn4
67815	2068.8	2130.4	-0.0447818052798844	5.57524232721267	0.827512308592096	0.370086426585141	0.892163827091559	67815	Sec14l2
67819	338.6	338.6	-0.00396528454241926	3.75769685545748	0.00513896234083995	0.943309246532765	0.997830221739212	67819	Derl1
67824	131	122.2	0.0929906032705502	2.90099754311659	1.86473590576704	0.181850979836887	0.794321291990378	67824	Nmral1
67826	10221.2	10199.2	0.0042091450388394	8.54218254756665	0.0275405955412115	0.869264971536931	0.987729463688298	67826	Snap47
67830	2381	2390.4	-0.00576599612853198	5.99932753691523	0.0284722165990711	0.867093368574674	0.987392440685827	67830	Rer1
67832	773.2	744	0.0578031776736472	4.25727690822785	1.34787955339116	0.254461363759017	0.841842400421463	67832	Brix1
67834	10286	10495.4	-0.0288564933707914	7.87591495545154	1.29672524085875	0.263486704397998	0.844312532534976	67834	Idh3a
67836	467.6	474	-0.0107640307154829	4.40651120377343	0.046839176628229	0.830067428107893	0.982132041097358	67836	Wdr83
67838	2898.2	2849.4	0.0175414827647279	5.98337254471036	0.186575497394165	0.668754875386435	0.956674621806681	67838	Dnajb11
67839	1601	1664.8	-0.0516172642979952	5.50480754737551	1.47836839559192	0.233156241080677	0.829756865814981	67839	Gpsm1
67840	353.8	354.8	-0.00293693101867619	3.78449461314137	0.00321770912003234	0.955126356472453	0.998202914737633	67840	Mrpl57
67841	1664.8	1684.6	-0.00768877109006025	5.48190773414231	0.0259282038304142	0.873114654559146	0.988085147286793	67841	Atg3
67842	381.2	363	0.0515440375584672	3.3694912750327	0.562615603495302	0.458831573810224	0.918613765521988	67842	Nop9
67843	1123.2	1129.8	-0.00377025276442582	5.45171583544426	0.0118531789680017	0.914001471245069	0.995442811574006	67843	Slc35a4
67844	41.4	48.2	-0.215169537674202	0.355501356527861	2.58587209583145	0.117902188385095	0.732275087659255	67844	Rab32
67845	3571.6	3537.4	0.0191549713063066	6.18009651858958	0.282632386596683	0.5987488885727	0.943022843323653	67845	Rnf115
67846	167.8	156.8	0.096137327747746	3.08523199034238	2.0375829046312	0.163393198209446	0.774459450435517	67846	Tmem39a
67847	90.2	75.6	0.221537305701511	1.64441452326373	4.45739617265106	0.0428658303137097	0.589202248698116	67847	Sncaip
67848	937.6	940.2	0.00365040627120474	4.70068036478975	0.00607454620336021	0.938374337518719	0.997819821355254	67848	Ddx55
67851	829.4	846.2	-0.0185498058000597	4.2961561243899	0.13551318965892	0.715270505731853	0.963790471834427	67851	1700021F05Rik
67855	257.4	249	0.0468375072390582	0.942017837895828	0.13032123828252	0.720533900766976	0.96551292232672	67855	Asprv1
67857	1207.2	1193	0.0191532125005966	5.07174626751866	0.206688155660137	0.652525383224545	0.951736308094161	67857	Ppp6c
67860	658	725	-0.1383436189478	4.75984608524959	6.88256930951189	0.0133533438114422	0.422531283731255	67860	S100a16
67861	428	413.8	0.0510053607389115	3.85247929063422	0.890022006624754	0.352725030257527	0.888324305941461	67861	Akr1b10
67862	295.2	277.6	0.0871137081037403	3.65840515058467	1.98851146528112	0.168395592400351	0.780836248190368	67862	2310033P09Rik
67863	2331.4	2425.2	-0.0571187969052549	6.44237922997009	3.88842302207116	0.0575479378706897	0.629552724102375	67863	Slc25a11
67864	2158.2	2158.4	-0.00161347657684223	5.38184906912996	0.0016293630668362	0.968059222202244	0.999662908399969	67864	Yipf4
67865	571.8	626.4	-0.111042279810342	4.35698428738943	2.86007600127223	0.10101502668538	0.710938368735638	67865	Rgs10
67866	270.6	255.8	0.108536181790275	2.37993494223183	1.04461416467017	0.314635789781064	0.874432929512646	67866	Wfdc1
67867	639.4	656.4	-0.0442706780887148	4.39380810695841	0.842600992618	0.365700849505514	0.891265528444533	67867	Lrrc28
67869	3764.4	3672.4	0.036467907689729	6.88235656225281	2.00244922517135	0.166956404675578	0.777895887235035	67869	Paip2
67870	1127.8	1127.8	-0.00524536313296011	5.41068841122803	0.0222580828582084	0.882363453476087	0.991154545732787	67870	Enoph1
67871	389.8	404.6	-0.0499138713106874	3.98319714038296	0.78691004154405	0.381828123782726	0.894836873187772	67871	Mrrf
67872	753.2	743.2	0.0195590529667246	4.76175595032886	0.187841240012064	0.667703442504789	0.956158846067513	67872	Nsmce4a
67873	185.4	179.2	0.0483511652742101	3.0517612788382	0.367392055231883	0.548817263765025	0.93452287873911	67873	Mri1
67874	1340.6	1365.8	-0.0277283857100044	5.68050292471823	0.158688428112357	0.693956376985001	0.96253463694209	67874	Rprm
67876	998.2	1036.6	-0.0533200926195889	4.66241270722127	1.14666272071882	0.292468726958658	0.858552647265938	67876	Coq10b
67877	1004	1012.8	0.000871576077031757	4.7695086432123	0.000310571711443228	0.986051869394849	0.999793708426007	67877	Naa20
67878	3844.4	3829	0.00187617030297034	6.6361479018426	0.00311135256166808	0.95587339682771	0.998202914737633	67878	Tmem33
67880	44.6	47	-0.0618376571918064	1.56185779938525	0.384257243906702	0.598827410846596	0.943022843323653	67880	Dcxr
67881	1075.2	1099.4	-0.0269247465330135	5.0655166844108	0.475877431610208	0.495398715692834	0.926942759048962	67881	Mdp1
67883	915.2	827.4	0.147632809112341	5.05318321823804	9.36997327566046	0.00451212827192892	0.30060571594064	67883	Uxs1
67884	875.2	907.8	-0.0468308507875482	4.9750917435147	1.92124020534816	0.337824446778075	0.881347256308171	67884	1810043G02Rik
67885	605.4	608.2	-0.0235576155021234	4.03314344960111	0.144834039352379	0.706102546325088	0.963124049209047	67885	1500011K16Rik
67886	3409.4	3405.4	0.00194678945997202	7.70101583213816	0.00530163168005777	0.942420598565634	0.997819821355254	67886	Camsap2
67887	7634.8	7526.2	0.0204488404721808	7.82944140901198	0.406154281108658	0.528580487795317	0.932272973053835	67887	Saraf
67888	782.2	821.8	-0.088027498853434	3.39709691024761	1.27840236449116	0.266819317471313	0.845479460951914	67888	Tmem100
67889	2163.8	2192.2	-0.0237990749820379	5.68650585771718	0.377910160860491	0.543184672297178	0.933372463119872	67889	Rbm18
67890	2614.8	2642	-0.015654716913185	5.86384555592194	0.208364819614179	0.651216251137468	0.951368680574145	67890	Ufm1
67891	8698.4	8549	0.0256588487597326	8.11200796841285	0.973859465508637	0.331316541566937	0.879078948067121	67891	Rpl4
67892	265.4	265.4	-0.012388014000045	3.48735634685401	0.0414636254623752	0.839968879865895	0.984944528223259	67892	Coa6
67893	383.2	376.2	0.032068751573538	3.87076561044528	0.311203002215714	0.580926858858551	0.939711036852583	67893	Tmem86a
67894	1125	1183.6	-0.0771307721968296	4.87191903138768	3.10318164066799	0.087944217248893	0.695445405904367	67894	Fam45a
67895	2109.4	2080.4	0.0236973037255189	6.09577755324819	0.455398594647197	0.504756272523278	0.928239306302363	67895	Ppa1
67896	334.6	342.2	-0.0229481581979167	3.176775150624	0.110532888166797	0.741763328896021	0.967677027481579	67896	Ccdc80
67897	1891.4	1913.2	-0.0160313161421646	5.97480092838184	0.258079271950186	0.615018376775632	0.945660251283058	67897	Rnmt
67898	1466.6	1487	-0.0160721884638955	5.83213450708577	0.193302588949567	0.663214624179931	0.954298122620373	67898	Pef1
67899	284.6	268.6	0.0822067640124606	3.36399329386315	1.573117841377	0.219077082960613	0.81935940007483	67899	Cmc1
67900	3241.6	3268.6	-0.0107042031081637	5.62136818819083	0.0794307364626284	0.779932676220747	0.97289018836204	67900	Mtfp1
67902	632.4	632.4	-0.00768806144255207	3.60593280741133	0.0159137697824731	0.900423363286257	0.993528397879295	67902	Sumf2
67903	2370.8	2387.6	-0.00903918323122312	6.05458445002341	0.0539796480459491	0.817796041939653	0.980307204557506	67903	Gipc1
67905	927.4	890.4	0.0601638759706737	4.34516615806371	0.715977024702076	0.404440537881566	0.90568242837899	67905	Ppm1m
67911	196.2	179	0.137202431790156	2.96967031058149	2.80425846607185	0.104018246434776	0.716268162504549	67911	Zfp169
67912	807.4	784	0.0374984950995748	4.31953586990419	0.568694463317907	0.456436366699878	0.918613765521988	67912	1600012H06Rik
67914	1386.2	1401	-0.0158860996889435	5.68868530413491	0.253306731930324	0.618293698072078	0.945900522303863	67914	Coq9
67916	8762.8	8805.2	-0.00688116992459768	7.57601909600089	0.0338679002882514	0.855179836313228	0.985135625439728	67916	Plpp3
67917	183.2	194.6	-0.0842756745225158	2.47932010295421	1.08535595345794	0.305514001659165	0.871895391091733	67917	Zcchc3
67920	953.2	953.6	0.00417415083074821	4.63868413640062	0.00966805896493919	0.92230264980161	0.995683596015763	67920	Mak16
67921	576.2	564.4	0.0396659738810877	4.50448199683584	0.668045448705566	0.419936215697505	0.910895660467486	67921	Ube2f
67922	1669.2	1731.4	-0.0469014772917316	5.9852983506644	0.802609789193163	0.377973411441614	0.893829192064851	67922	Fam32a
67923	4270	4695	-0.142347179891375	6.05629422761626	7.85030705109051	0.0090838682156107	0.377653003198741	67923	Eloc
67933	526	542.2	-0.0553450894864099	4.68831585234029	0.859182554270925	0.361281815700179	0.889968941509961	67933	Hcfc2
67936	326.4	303.4	0.107337352049881	3.26015035462577	3.52325887765138	0.0698986704154129	0.660505953940859	67936	Wdr55
67937	7852	8000.2	-0.0271344028785641	8.00870560288254	1.22383049726448	0.277073450278589	0.852217140282431	67937	Tmem59l
67938	8830.8	8673.2	0.0275065374328132	8.006236318757	0.44669175498543	0.50909739285618	0.929695856155615	67938	Myl12b
67939	123.6	140.8	-0.17967481197167	0.833065914793384	1.61770942499558	0.212817122046536	0.814104367517462	67939	Prorsd1
67941	261	271.4	-0.0680640269865761	2.53566333927107	0.806541316812274	0.376028172266844	0.893829192064851	67941	Rps27l
67942	32.2	26.4	0.319550810031064	0.839360049538959	4.58463072560232	0.0401844558181057	0.579599664357211	67942	Atp5g2
67943	1452.6	1446	0.00586976297333811	5.72776448812491	0.0285118340511361	0.867001837053636	0.987392440685827	67943	Mesd
67945	1884.2	1911.6	-0.018717928338187	6.89870659061091	0.141359892242408	0.709839766655811	0.963124049209047	67945	Rpl41
67946	197.8	185.6	0.0964245356544085	1.59603502369192	0.95475867864009	0.336032211467905	0.880728401446015	67946	Spata6
67948	2868.2	2932.8	-0.0286633529173175	5.96456534097253	0.857403985764753	0.361578641255978	0.889968941509961	67948	Fbxo28
67949	833	855.4	-0.0361077822955828	4.60709715788957	0.744298650650649	0.394875283103996	0.900947147582626	67949	Nifk
67951	135.6	141.4	-0.0698443868550314	2.44042574167965	0.655873000538561	0.424158989913301	0.910895660467486	67951	Tubb6
67952	4185.2	4401	-0.0713493956925226	7.68282491765435	3.22295981347097	0.0824240653181091	0.68527725185314	67952	Tomm20
67955	1144.8	1141.4	0.00502404572091779	5.80457240248566	0.0213531725032532	0.884761668169859	0.991451043142312	67955	Sugt1
67956	2058.6	2070.8	-0.00963042189554642	5.34276832705799	0.0517771263532874	0.821484910164115	0.980557176801247	67956	Kmt5a
67958	2410.2	2438.8	-0.0192477340478287	6.33011926457147	0.421348846472778	0.521018177439624	0.931439899577602	67958	U2surp
67959	3957.8	4027.2	-0.0248643607337557	6.95048788765897	1.07118720749103	0.308638870302594	0.872398207691571	67959	Puf60
67963	1437.8	1415.2	0.0153266713923929	5.37663256908116	0.114812855383183	0.737001493430784	0.967472980191923	67963	Npc2
67966	260.4	276.6	-0.086485380592184	2.30045938896296	0.960456619937476	0.33461585741397	0.880456494512327	67966	Zcchc10
67967	1114.2	1099.4	0.0184375703758051	4.98492765164602	0.27075054501435	0.606504360921256	0.945170603507245	67967	Pold3
67971	296.4	324.2	-0.123262279970991	4.48322545521408	3.88119643361829	0.057853026087418	0.629982795346808	67971	Tppp3
67972	14389.6	13874	0.0522269533986097	9.72893772360871	3.73937763194642	0.0622669672827307	0.639206579860611	67972	Atp2b1
67973	829.4	824.8	0.0164730952469876	4.33454546664605	0.0951635654198465	0.759764440149534	0.970158374011652	67973	Mphosph10
67974	4349.4	4431.6	-0.0280745089591443	7.16168230447274	0.902565571856492	0.349401558718491	0.88641728757474	67974	Ccny
67976	419.2	402	0.0426836107325015	3.99571857753472	0.515880637458022	0.477952420178523	0.921162125208003	67976	Trabd
67978	1341.6	1299.6	0.0461259726577919	4.72908221355979	1.48438596267328	0.232229051733317	0.828580384177587	67978	Tctn2
67979	4528.6	4549	-0.00620101722852725	6.88737107850516	0.0421436817726986	0.838680608697545	0.984585358635371	67979	Atad1
67980	859.8	856.2	0.0116053415885132	4.49530322852834	0.057878897273158	0.811455372899916	0.980307204557506	67980	Gnpda2
67988	4002.2	4143	-0.0575473622746326	6.25219159540745	1.39077758116129	0.248062063035533	0.836800673171367	67988	Tmx3
67991	4329	4287.6	0.0119535932801919	6.79129011823714	0.1009890828563	0.752764628000088	0.96888727656198	67991	Nacc2
67993	246.8	242	0.0436000702496399	2.49157882489493	0.28455546212747	0.597513489106632	0.942432864483202	67993	Nudt12
67994	376.4	385.6	-0.0312852014065069	3.90904220553251	0.263587870411449	0.611285169180398	0.945461673311262	67994	Mrps11
67996	5414.6	5257.4	0.0393460780835578	6.9781643283409	1.3372385855636	0.256305781284769	0.842405407851956	67996	Srsf6
67997	199.4	222.4	-0.137814666255635	2.90856246235832	3.65076651363654	0.0652769388218137	0.64587646891925	67997	Ddx59
67998	2957.8	2981	-0.0110034692942671	6.32959229891283	0.110674233080251	0.741604444886788	0.967677027481579	67998	Retreg3
68001	569.2	575.4	-0.00712637558818876	4.59146938748653	0.0152437188262706	0.90253104359914	0.993637013541408	68001	1110004E09Rik
68002	236.8	242.8	-0.0586864804865734	3.34352614794341	0.412715224192825	0.52567452901256	0.932023127448358	68002	Sdhaf4
68010	96.8	87.6	0.156175949932291	1.26566403336525	1.28514915983389	0.265585908212654	0.844958802367057	68010	Bambi
68011	125.6	139.6	-0.159173024386679	2.89682670739205	5.00190545795948	0.0326099633291991	0.545821499372681	68011	Snrpg
68014	119	129.2	-0.151959569049233	1.62375672798735	2.53728133844398	0.121275352424391	0.735209633371623	68014	Zwilch
68015	2296	2287.2	0.00616225860283535	6.12556708708412	0.027165031232613	0.870151079774586	0.987729463688298	68015	Trap1
68016	54.8	51.4	0.071280690228235	0.563581801102015	0.240037167494962	0.627609220651419	0.947191368942528	68016	Cavin4
68017	372.4	351	0.0641302786891009	2.28716595530269	0.678867438033907	0.617419429182976	0.945894223317254	68017	Mrm2
68018	3750.4	3770.2	-0.0106931907614791	6.54668180827284	0.0725014264893982	0.789502927210482	0.975298406357499	68018	Col4a3bp
68020	747.4	769	-0.0255952740650144	4.37558843047298	0.218578944664975	0.643376240499725	0.949632044537451	68020	Apopt1
68021	504.4	505.2	-0.00276193806112697	4.22628652831425	0.00222096006877063	0.962712544552092	0.998835462222258	68021	Bphl
68023	462.6	478.8	-0.0501124624911088	4.10713543001087	1.22264779839105	0.277301298377905	0.852217140282431	68023	Pdf
68024	477.4	420	0.183616363168158	4.04721607580179	8.96064605427777	0.00536006570166332	0.317011819069318	68024	Hist1h2bc
68027	2701	2624	0.0395496774258639	6.45966471488881	0.609469274701475	0.441674925914306	0.915867950430932	68027	Tmem178
68028	314.8	340.6	-0.148641363190927	3.39651202499141	2.71185118335902	0.110620418458145	0.723793798023126	68028	Rpl22l1
68031	1503.6	1568.2	-0.0564331013253356	5.65273757952226	2.3038256244401	0.139131588345479	0.755541377924169	68031	Rnf146
68032	1885.6	1927.4	-0.025904451794617	6.31912612831222	0.433351147672667	0.515181151472208	0.931439899577602	68032	Emc4
68033	399.8	399.6	-0.0100556870869518	4.10683725461267	0.0396110263382421	0.843535298539754	0.984944528223259	68033	Cox19
68034	707	679.2	0.0636319936290135	3.71299685003711	1.1547575238872	0.290801824436095	0.858552647265938	68034	Fam122a
68035	1981.2	1994.8	-0.00526418277319724	5.36500470884133	0.0245862820210546	0.876413358485153	0.98945491325199	68035	Rbm42
68036	4204	4492	-0.0961513616603488	7.09519018606361	7.42013536656959	0.0104751830629183	0.393362120458551	68036	Zfp706
68038	1113.4	1177.8	-0.0771821509049664	5.61384388748949	4.48922069750297	0.0421770754211811	0.587292383581043	68038	Chid1
68039	139.2	170.8	-0.277308260852271	1.19852491588393	5.44349872369991	0.0262645378375045	0.516039570574653	68039	Nmb
68040	168	168.2	-0.0062586976342829	1.89869871579224	0.00313322124873371	0.955718759075324	0.998202914737633	68040	Zfp593
68041	2113.2	2153	-0.0313124937563523	5.93212498474389	0.512677795017833	0.479310887506909	0.921219748875282	68041	Mid1ip1
68043	317.8	317.6	0.00828854609025688	4.16658810711292	0.0201722421148197	0.887970917788248	0.991451043142312	68043	Eef1akmt1
68044	496	496.4	-0.00776374425100525	3.22196923046677	0.0178923481691099	0.894450259019478	0.991667164179848	68044	Chac2
68045	1548.8	1471.2	0.0763725722663911	5.08700636804141	3.01979163144902	0.0921239715361007	0.701752048741689	68045	Rtraf
68046	480	496	-0.044458490172213	3.53762398414596	0.467620792776111	0.499135078597299	0.927309885450034	68046	2700062C07Rik
68047	1264.2	1288.8	-0.0280133549734297	5.8633570739034	0.662996751346185	0.421679813221656	0.910895660467486	68047	Mpnd
68048	312.4	312	-0.000158887429832967	3.52030713054108	5.23407541332179e-06	0.998189169274244	0.999793708426007	68048	Aen
68050	2580.6	2508.4	0.0448037269126136	5.97515720136609	1.49616851102938	0.230426931129605	0.827257660170175	68050	Akirin1
68051	498.6	493.2	0.00551875984771034	3.86568398841327	0.00925751561301226	0.923964848973644	0.995969470622629	68051	Nutf2
68052	39.2	40.8	-0.0853934651573421	0.462828987058435	0.353299098123561	0.556540565109963	0.93505659548269	68052	Rps13
68053	610.4	587.8	0.0574536922797732	5.37273536152276	1.86979913531177	0.181275767226644	0.793998105402111	68053	Ubxn2b
68055	491.4	475	0.0404376798317392	3.93293873464819	0.520835233142479	0.475863565190693	0.921132499105672	68055	Atp5s
68058	665.6	692.2	-0.0470151440098645	3.5825454956336	0.785086275543848	0.656091504228754	0.95233790845141	68058	Chd1l
68059	5679.6	5713.8	-0.00829184651719692	7.13130445925242	0.0605843185887261	0.807188064858991	0.980183562584724	68059	Tm9sf2
68066	1125.2	1121.2	0.00732180355647724	5.44455546185423	0.0509683824128429	0.822860131444912	0.980557176801247	68066	Slc25a39
68067	317.6	330.2	-0.0422571561797053	3.36678865807201	0.420430234043171	0.521469805794842	0.931439899577602	68067	Mrnip
68070	8987.2	7831.2	0.200673653785924	7.10371310064996	23.809937368841	3.08192831248625e-05	0.0297817005929921	68070	Pdzd2
68073	41	40.2	-0.00564118452533854	2.22040196914591	0.00347699362657378	0.953355490472376	0.998202914737633	68073	Fam173b
68074	6.4	6.8	-0.0883151576594833	2.43223562548114	0.361244766312038	0.55328121340776	0.93505659548269	68074	A930013F10Rik
68075	604.2	567	0.101605779288324	3.79934037155236	3.55121115571368	0.0688548734668337	0.659881151189515	68075	Lurap1
68077	1835.6	1812.2	0.0219513714550556	5.54147022228053	0.295777072078605	0.590410258565436	0.940698251610998	68077	Nop53
68079	282	291	-0.05051811250746	3.58083284914048	0.810749454022545	0.374801515877059	0.893829192064851	68079	Pdcd2l
68080	281.8	305.6	-0.128485439248766	2.91107196901438	4.10757322114448	0.0513170773159145	0.609339072867092	68080	Gpn3
68082	319.4	306	0.0443655163265502	3.35051762250105	0.320526541129665	0.575344209604056	0.939517219548284	68082	Dusp19
68083	1198.4	1201.2	-0.00017360382387744	5.39575161890206	2.56876553650189e-05	0.995988391230323	0.999793708426007	68083	Pak1ip1
68087	1480.6	1485.4	-0.00793069453711205	4.79293287252196	0.0236329258181109	0.878813345197167	0.990392100141955	68087	Dcakd
