	S3SD5	S3HC5	logFC	logCPM	F	PValue	FDR	check	gene
76793	682.8	613.6	0.1550080476229	3.71359309933852	8.15543922559394	0.00873847519805988	0.0256252603412301	76793	Snip1
76795	6573.2	6338	0.0520187452153202	8.04100816939726	2.86698647943908	0.103405525857706	0.184635388603741	76795	Tbc1d9b
76798	0	0	0.013895372270254	1.38033818126745	0.00422566704305938	0.948948572324041	0.967134589991673	76798	Srrm4os
76799	1697.8	1676.2	0.0206939589129237	4.96573330421529	0.228530829585354	0.636957372519548	0.735291259675549	76799	Tmem234
76800	873.2	922.6	-0.0747805392824933	5.0369087441534	3.47314897340894	0.0747000553807077	0.143217217200259	76800	Usp42
76804	946	964.2	-0.026341352894791	4.97304541926832	0.405119134660111	0.530504334298765	0.647244842403508	76804	Kdm4c
76808	993.6	992.4	0.000457228299212415	5.29184443298151	9.89166771424927e-05	0.992147145631328	0.994780550812226	76808	Rpl18a
76809	9143.8	9281.2	-0.0202189887326291	6.45037429019094	0.459021166991212	0.504585666562793	0.624600875669187	76809	Bri3bp
76813	906	849.4	0.0879633390122121	4.54448057262653	3.50058278799133	0.07363569317348	0.141536336503845	76813	Armc6
76816	1977	1769.8	0.156748447930015	5.12254026533747	18.6067352353156	0.000239651082398376	0.00130664532062849	76816	Sdccag8
76820	14959.4	14364.8	0.0593719300193423	7.96523816293316	5.43225013530186	0.0285328721909211	0.0666047287424191	76820	Fam49a
76824	1924.6	2120	-0.137025725383174	5.69594834819418	18.8867364988001	0.000220772687244986	0.0012251273489137	76824	Mtfr1l
76826	145.8	164.6	-0.192875314677933	1.66026544635693	3.99105058636026	0.0572420017187753	0.116026381376318	76826	Nubpl
76829	564.2	634	-0.171239507009184	4.49161346426741	13.4904157575111	0.0012042080056344	0.0049958732816991	76829	Dok5
76832	549.6	495.8	0.137127060590387	2.76473288387691	3.42753316890682	0.0765090255851305	0.145892012639509	76832	Hyls1
76843	1290.6	1460.8	-0.176609526067904	3.93533589998731	7.24742970928385	0.0127589954775524	0.0346586206789216	76843	Dtl
76846	871.6	815.8	0.0937692916311892	5.71145760933858	4.02112752558097	0.0567574704739459	0.11517303222932	76846	Rps9
76850	331.4	369.8	-0.159133191506088	4.13110690063271	8.43885212810345	0.00778718181926368	0.0232745918146479	76850	Ago4
76854	260.8	275.6	-0.0642948030225665	1.77333357194862	0.347770875302254	0.56090996376927	0.673059962070957	76854	Gper1
76857	684.4	666.2	0.0406361829127447	2.99395312135806	0.377483792373683	0.544755873415673	0.659842570548071	76857	Spopl
76863	3658	3558.4	0.0405795303349988	4.90594307206363	1.08135654935247	0.308796645023557	0.432369147260533	76863	Dcun1d5
76866	121.2	142.2	-0.233103525457537	2.58798934088351	9.06024208776691	0.00607546450452756	0.0190281178653177	76866	Morn1
76867	264.6	268.4	-0.0143176407388724	2.74292876577743	0.0377850735228417	0.847517564167195	0.898951997686404	76867	Rhbdd1
76872	117.6	170.6	-0.54337852606788	1.69972317037599	20.1727171677857	0.000152575576090601	0.000904193266426218	76872	Ccdc116
76877	523.6	535.6	-0.0332989375516909	5.05639709175994	0.445710111362968	0.510772548976703	0.630246407965619	76877	Rab36
76884	62100.4	63921.4	-0.0419558519106833	10.5467115326577	3.13217106761044	0.0895154657132344	0.165222325963662	76884	Cyfip2
76886	9931.6	9235.2	0.105064324229781	7.79913017105971	11.7538027918718	0.00220694232253843	0.00826402702848976	76886	Fam81a
76889	573.2	497.2	0.204586826136757	4.35126461383396	16.0290214031774	0.000525144688381348	0.00250592318450446	76889	Coq8b
76890	1585	1690.6	-0.0934672097024726	4.47547789229643	3.43509710125564	0.0762056282177373	0.145462634289009	76890	Memo1
76892	937.8	803.8	0.221560239802976	4.3112173087877	16.0694722756562	0.000518497122410339	0.00248157530043677	76892	Rnft1
76893	829.4	883.8	-0.0902967059293905	5.55247145880707	4.14485397584552	0.0529867647805683	0.108958699407929	76893	Cers2
76894	118.8	110.8	0.103673610678542	1.93689420307773	1.09205723565896	0.306466909280607	0.429648177181562	76894	Mettl15
76895	3629.4	3094.8	0.229299475171606	7.0638493728809	36.957207015519	2.85016765088637e-06	3.31160154549129e-05	76895	Bicd2
76897	3510	3543	-0.0108694157106042	6.11968474074523	0.0818784259978183	0.777232518129583	0.847282511278754	76897	Ralyl
76898	10647	10067.2	0.079608650923186	8.28229220629174	8.53402435077811	0.00749373755465556	0.0225373455295446	76898	B3gat1
76899	1401.6	1326.8	0.077826418821626	5.60586039255441	5.02413036425752	0.0345478779205471	0.0773714018381759	76899	Golga1
76900	1395.2	1310.8	0.0920305543893727	6.46728474389144	3.73967622463298	0.0670621361785066	0.131397060637676	76900	Ssbp4
76901	5151.6	4153.4	0.309981280846271	6.51226135155551	47.3278214281064	7.10859925207707e-07	1.07140452126717e-05	76901	Jade2
76905	234.6	99.2	1.25893671558361	1.11164909433939	47.5325356560213	1.0135813471405e-06	1.42098009617545e-05	76905	Lrg1
76916	624	573	0.123772730509087	3.954105056409	5.07727663047615	0.033689730866513	0.075858409584831	76916	Timmdc1
76917	72.8	97.8	-0.421767685729112	2.07127991939131	21.1766227686076	0.000115268166748113	0.000716288083481179	76917	Flywch2
76927	24.6	31	-0.312055079703435	0.502024831383265	4.26743685763162	0.0498504358873719	0.10371933213129	76927	Tsacc
76932	2034.4	1904.2	0.0960440583346795	6.62220226406208	10.71314262586	0.00322679961906855	0.0112548652736527	76932	Arfip2
76936	2473.8	1984.4	0.316600231038767	6.92082755512132	104.221541003307	3.41425706353795e-10	2.50547810528181e-08	76936	Hnrnpm
76938	1771	1747	0.0167132643932849	5.31569782308072	0.140907063547721	0.710690585579655	0.795601375577135	76938	Rbm17
76947	242.4	250.4	-0.0490752149349413	2.4554308054505	0.430470972755593	0.518022904392229	0.63721312912458	76947	Ndufaf6
76952	2014.6	1897.4	0.0863206475953785	6.09008857405994	7.79848477950945	0.0101229905790684	0.028776051435091	76952	Nt5c2
76954	884.6	837.8	0.0715996342150661	4.14186365097764	1.51813339161293	0.229882520906378	0.344674059045766	76954	St5
76959	2209.2	2058.8	0.101964101679843	6.05171463509538	10.0647211260346	0.00411732050232259	0.0138206573480192	76959	Chmp5
76960	496.4	484.2	0.039790266799836	6.48568990195311	0.261223436377686	0.61772174523362	0.719812165882517	76960	Bcas1
76965	4136.6	5481.8	-0.400513739044304	6.98334823993569	71.9489685498506	4.73989502697123e-08	1.1853017771599e-06	76965	Slitrk1
76967	273	251.8	0.113847823378914	3.49803367228005	3.25776033959119	0.083697080242539	0.156481386344025	76967	2700049A03Rik
76969	10998.8	9281.2	0.24437905097137	7.94413088718581	76.296863150013	6.64584045848488e-09	2.47409944151208e-07	76969	Chst1
76972	1061.6	1104.2	-0.0520118472386705	3.1219471313874	0.445797832719287	0.510731337915899	0.630246407965619	76972	Snhg20
76976	1597.2	1748.2	-0.128269280426745	4.79328734923204	3.22004764286845	0.089458417151575	0.165159274685	76976	Arxes2
76980	13011.2	12655.4	0.0402104611769321	7.80095943079738	1.52165099361085	0.229359699645457	0.344075256738499	76980	Ube2ql1
76982	43692.2	40558.8	0.107813174403117	8.85522632491352	12.0568597486606	0.00198069072536731	0.00756377906062326	76982	3110035E14Rik
76983	1425.4	1542.4	-0.110349231822131	4.93579430841309	7.53557212241583	0.0112970886227337	0.0314620653088619	76983	Scfd1
76987	2398.4	2298.8	0.0610606506168531	5.9966589228806	3.28686328413932	0.0824116193965453	0.15475559677613	76987	Hdhd2
76992	4563.4	4829.4	-0.0823647778218822	6.03256969345273	7.72629110833635	0.0104314008011728	0.0294713579320076	76992	Fam219aos
77006	1107.4	1105.8	0.000262160178391417	5.5562651104163	4.68091557574862e-05	0.994597906240214	0.996321168258095	77006	Ddrgk1
77015	943	1044	-0.145301436633061	5.06407504103593	10.2061244131065	0.0039023373943014	0.0132210235778927	77015	Mpped2
77018	990.4	1003.4	-0.0190356184588008	6.23144854343512	0.294474483672509	0.592390388131897	0.699200609999873	77018	Col25a1
77022	65.6	66.4	-0.0115882516167616	1.79093752863053	0.0156121358644009	0.901608948593764	0.935897121684898	77022	2700099C18Rik
77031	1802.2	2078.8	-0.207433031613784	5.36482171156594	19.2910131608866	0.000196309773877301	0.00111202308841274	77031	Slc9a8
77032	1393.2	1465.2	-0.0764053424848788	3.9335172628976	2.23487082528279	0.148010834198021	0.245139827920663	77032	Tstd3
77034	240.8	223.2	0.111367542353062	4.25383698533327	5.36236211416555	0.0294741927129421	0.0682286965843794	77034	2510039O18Rik
77035	58.8	55.2	0.103101470000656	1.89221153231586	1.26524906805227	0.271825962043378	0.391487889136606	77035	Kdm8
77036	26.6	31.6	-0.247714365757766	0.542960007166966	2.17013351326486	0.153758271922158	0.252433219259754	77036	1700109H08Rik
77038	2421.8	2385.6	0.0210675160969921	5.71240523368613	0.416900380595671	0.524636767678053	0.642437561688544	77038	Arfgap2
77040	3477.8	3321.6	0.0645950403360791	6.22594339770118	4.28024911475535	0.0495349025741041	0.103226280537212	77040	Atg16l1
77041	282.4	241.8	0.222092136721197	2.90721049262939	7.81696131421962	0.0100456818669884	0.0286052572311761	77041	Arsk
77044	1366.8	1279.4	0.0942159549873761	5.54360745013826	5.63812738104706	0.025948970606027	0.0617842981929287	77044	Arid2
77045	4265	4593	-0.106300570691389	6.87183882787223	13.8260648832827	0.00107517804550569	0.00454138616883086	77045	Bcl7a
77048	1377.8	1309.2	0.072057225948615	5.48591528408298	2.94852563004519	0.0988846458017884	0.178280986705632	77048	Cep83
77053	6231.4	7293.6	-0.225545630166714	7.22555278444203	39.9017536799123	1.59929665647352e-06	2.04026777340408e-05	77053	Sun1
77056	50.6	47.6	0.0826816814297119	1.55207029508613	0.634871115343119	0.433415682021923	0.559420929122543	77056	Tmco4
77057	35.6	20.6	0.767253993932189	1.83356329942792	47.2841317939431	4.20636306577482e-07	7.10266025148472e-06	77057	Ston1
77058	119.4	141.8	-0.25081816888076	0.942714668793362	3.53135940128388	0.0724622093443808	0.139630552441498	77058	Ccdc183
77059	142.4	101.6	0.524172686517535	0.686345728881746	4.53820057879124	0.048906028927883	0.102269638617422	77059	4931408D14Rik
77065	1231.8	1127.4	0.130727897610713	5.60467831824585	11.0824555697437	0.00281548682816001	0.0100655569167017	77065	Ints7
77087	6447.8	6551.6	-0.0224506895560579	8.17981390460655	0.592694103757806	0.448919374667354	0.574168714400666	77087	Ankrd11
77090	314.8	291.8	0.119049780696076	2.14777406491368	1.68960905100939	0.206045540305253	0.316825380725251	77090	Ocel1
77097	3639.4	3812.6	-0.0653294393438786	8.02182267911309	3.28798285567219	0.0823626234210604	0.154703411119478	77097	Tanc2
77106	575.8	623	-0.108850250978282	4.90312856196185	3.4261768686716	0.0777112112205317	0.147833357065223	77106	Tmem181a
77110	2182	2023.4	0.110702115937797	5.0383262495765	8.20809602166879	0.00855248290214316	0.0251510860361297	77110	Gpbp1l1
77113	5779.4	4960.4	0.220888177722133	7.83805140433878	35.0647879433633	4.52650320797978e-06	4.81428089537452e-05	77113	Klhl2
77116	1690.8	1550.8	0.126196163856552	5.65138127606941	13.9874307331542	0.00101857919976017	0.00433781489491262	77116	Mtmr2
77124	284	253.4	0.173367362102086	1.85379092299543	2.53066721404419	0.124790006197898	0.21485583675812	77124	9130221H12Rik
77125	414	508.8	-0.303720793346457	4.34273570834504	12.6524735910984	0.00234450796763221	0.00865581562302833	77125	Il33
77128	1424.2	1392.8	0.034615496814448	5.58024698053273	0.509321463308917	0.482594881538809	0.604561138651581	77128	Crebrf
77134	4151.4	4501.2	-0.117905980996465	6.39136657741719	6.90792613611215	0.0153811888006595	0.0402826060744214	77134	Hnrnpa0
77209	246.4	186.4	0.399395672179638	1.83279083786158	17.3040454321172	0.000353848784886106	0.00180534074717394	77209	8030453O22Rik
77219	832.4	1023.2	-0.292017610893401	4.67286564153519	36.2563956052526	3.28434506944202e-06	3.69719031415225e-05	77219	Ptgr2
77220	1185.6	947	0.324382899616544	4.54064653429482	27.5393666027012	2.66565150062972e-05	0.000209284773438903	77220	Tmem200a
77252	55.4	67.2	-0.299775919940879	0.0927048637344601	2.73723783357977	0.111104620525105	0.195556038123461	77252	9430038I01Rik
77254	382.8	430.6	-0.163504089031434	4.29050150705492	8.28123700422779	0.00830131896968032	0.0245254255072262	77254	Yif1b
77264	1273	1196.6	0.0892476575343648	5.59948993733999	4.19314572606389	0.0517253458399756	0.106927652856265	77264	Zfp142
77286	1831.8	1628	0.166079649297374	5.42310786904279	16.3185188615109	0.000479534767121664	0.00232278670374549	77286	Nkrf
77288	226.8	284.8	-0.329746863874489	3.09829877349374	23.7846298433829	5.73465552752041e-05	0.000401203828629139	77288	9430021M05Rik
77300	4572.4	4814.2	-0.0764059615370406	6.62127847679526	4.94151617272712	0.0359308012051602	0.0799113403014902	77300	Raph1
77305	11742.6	11239.4	0.0637523724167268	7.22429380372557	5.24760753750118	0.0310958655067702	0.0711282861267378	77305	Wdr82
77318	44.6	45.8	-0.0390410241198142	1.58670718872222	0.111548241864261	0.741300140589585	0.818307590233668	77318	Ankrd55
77323	18.8	17.4	0.0812311515990724	1.95259437798901	0.740470153883653	0.398057551454243	0.524812902373404	77323	9430041J12Rik
77371	259.8	260.2	-0.00530532192575089	4.4349659961323	0.00872438760111048	0.926360592589701	0.952271989772443	77371	Sec24a
77382	8	9	-0.163648105087434	0.647969151192449	0.827628909369833	0.372039495282453	0.498281955597904	77382	C030018K13Rik
77383	24.8	39.8	-0.608549272072258	0.561894573247142	9.12912595128491	0.00616025637225863	0.0192187234199495	77383	C030029H02Rik
77407	2763.2	2785.8	-0.0113874136863351	6.53556563682414	0.12371587129618	0.72811985769743	0.8080654501811	77407	Rab35
77422	456.6	476.2	-0.0663458086135216	2.99449050813175	0.902420883047665	0.351638010824926	0.476700038310212	77422	C330018D20Rik
77428	20.6	30.4	-0.508139594518285	1.23063531246888	18.2257862895563	0.000268209902437846	0.00143051879329765	77428	9430083A17Rik
77446	165.2	178.8	-0.111860349930302	4.44954596780644	3.08296740202253	0.0926397140504744	0.169516954916516	77446	Heg1
77462	267	277.8	-0.0722912375872698	1.34022314229672	0.405858580827233	0.530132522589729	0.646955038965885	77462	Tmem116
77480	8518.6	8044.6	0.0831558125823397	8.83338354848075	7.10114335229803	0.0135800955364734	0.0364303453756842	77480	Kidins220
77481	0	0	-0.362894198320689	0.852710180874805	6.29859296462232	0.019263444409993	0.048499185769385	77481	C030048H21Rik
77519	628.8	600	0.0709619235093498	4.42018844556355	1.82241216716468	0.189669380968189	0.297958117391581	77519	Zfp266
77521	1848	1784.6	0.0530923884581237	6.06378272189436	1.41582482025151	0.24619899785771	0.36337795517567	77521	Mtus2
77531	10504.4	10047.2	0.0642669094417616	8.47198134152758	5.06982383983779	0.0338086212118275	0.0760220614492463	77531	Anks1b
77532	227.4	216.2	0.0761808112361294	2.80080112307781	0.970074780596187	0.334524449555137	0.459490296861157	77532	Jrkl
77533	169.2	159.6	0.0700725060043368	1.97184029133376	0.375737325384498	0.545680674668867	0.660685916540778	77533	C030034I22Rik
77552	3560	4381.2	-0.299247942841144	6.81744226459709	97.6343324491072	6.45324373008844e-10	3.96915680317865e-08	77552	Shisa4
77558	10.2	14.2	-0.519449897375927	0.352676197588613	12.497433784826	0.00169569737400381	0.00664397122359747	77558	9330179D12Rik
77559	725.8	782.2	-0.107525005262778	5.35180453211161	6.46932518486481	0.0178631994942685	0.0455771730785803	77559	Agl
77569	2688.8	2605	0.0458800027381322	6.9096442875612	2.39798588388278	0.134627915487734	0.228152408308092	77569	Limch1
77573	5287.8	5422.2	-0.0361138753396898	7.26133323812184	1.79387682599322	0.193048641920492	0.301885218037302	77573	Vps33a
77574	9053.8	8457.6	0.0993891048247384	7.89530496790031	7.69120397929648	0.0105850163868307	0.0298121252640784	77574	Tcaf1
77578	1181.8	1288.6	-0.127052125776678	5.71310344263235	9.73373185406215	0.00467302998290327	0.0153369608021989	77578	Bcl9
77579	8301	9146.2	-0.138651985716511	8.98027229875634	18.1637993493125	0.000273197505570507	0.0014522942787195	77579	Myh10
77582	6599.2	6547.2	0.0119832596651706	7.19241871762247	0.111211074838414	0.741676561446709	0.818647805967983	77582	Mboat7
77583	37.2	43.2	-0.211101422473075	1.85930119922066	3.21318688896376	0.0857108104924953	0.15948301427118	77583	Notum
77590	1836.2	1913.4	-0.0605618117756772	5.7513743735477	2.71059370261758	0.112767256806683	0.198120570060021	77590	Chst15
77591	526	561.4	-0.0948057250715204	4.58816835873491	4.53113906741428	0.0437877391556906	0.0937086144146213	77591	Ddx10
77593	1436.4	1254.2	0.196078308232921	5.70087297993235	23.6696437622507	5.90877604590498e-05	0.000410800620334346	77593	Usp45
77595	31	18.6	0.740367819300299	0.32414992710126	23.3209009521038	6.47293968449984e-05	0.000444676189162361	77595	Nup210l
77604	366.2	315.6	0.21553715813827	3.52132287015099	9.30611111928115	0.00551612651117139	0.0175888137199363	77604	Rbm12b2
77605	640.4	612.6	0.0610132608454059	4.36728578023783	1.76427371062566	0.19663302097182	0.305851882197908	77605	H2afv
77609	212	172.2	0.297212072630998	3.1889543264369	20.6382124279739	0.000133860003518325	0.000810683850017923	77609	Ccdc151
77613	149.8	168.6	-0.177244719760152	2.8542031752813	7.03683276766467	0.0139593790336444	0.0372335974446016	77613	Prss36
77622	125	90.2	0.465122294073231	1.86036019686608	22.6471409947293	7.73585583914165e-05	0.000515747510604029	77622	Apex2
77626	3524.2	3167	0.153654539882164	7.09123754028997	17.8190026995541	0.000302847597736404	0.00158427766112269	77626	Smpd4
77627	558.2	594.6	-0.0971266093091482	4.29674474165971	2.86953198899734	0.103260810106917	0.184490945523532	77627	Efcab6
77629	9826.4	8925.4	0.141767909787396	8.09496627466666	14.2929937731971	0.000965287239424776	0.00414998862541514	77629	Sphkap
77630	1712.2	1572.2	0.120637160384751	5.01240829780294	7.44756980697396	0.0117229772191725	0.0323798801310756	77630	Prdm8
77634	834.8	777	0.103502728431997	4.11611945812576	2.70842531581761	0.112903842128682	0.198312326422161	77634	Snapc3
77644	987.8	1006.4	-0.0265113797277889	5.19222936946754	0.393681760851583	0.536317294633008	0.652354639116847	77644	C330007P06Rik
77652	264.2	260.8	0.0123849675796554	2.29348317392876	0.0227112196766216	0.881973526332203	0.922568052511628	77652	Zfp955a
77683	1676	1652	0.0221910320219092	5.50940287713778	0.463524071025164	0.502522537956988	0.622564563609351	77683	Ehmt1
77697	830.4	931	-0.166558280632416	5.15308702203432	16.3331089384778	0.000477353189441095	0.00231299463633308	77697	Mmab
77721	398.2	432.2	-0.120481353090687	4.32099026992562	6.74171236823435	0.0158566120012619	0.0413329972707375	77721	Mrps5
77733	1939.2	2289.4	-0.239648138007571	4.76194471173941	35.5897639667629	3.76459921900455e-06	4.15370359629708e-05	77733	Rnf170
77739	205.2	267.4	-0.392312603613708	2.8626458028821	18.6531845364914	0.000236401574302409	0.00129380854031314	77739	Adamtsl1
77744	109.2	122	-0.162301557931408	2.24907955880216	2.32402823201038	0.140509415944503	0.235755964895695	77744	Bora
77766	332.2	370.2	-0.162291254648878	3.44266923284574	7.3369440814564	0.0122836509035039	0.033626494348342	77766	Elp4
77767	516.2	535.6	-0.0500225994801972	5.01558339094335	0.355270025577925	0.560043298267705	0.672454015961764	77767	Ermn
77771	3785.6	3883.8	-0.036836234630662	6.6095187871335	1.18247007590036	0.287694981922045	0.408883310590093	77771	Csrnp3
77772	148	217	-0.546204555066419	2.17802913612033	37.8357475944328	2.39169535808173e-06	2.84523166302167e-05	77772	Dcst1
77781	7069.2	7594	-0.103192192195945	6.99102347744197	5.93506821868248	0.0233123604668051	0.056583855279127	77781	Epm2aip1
77782	55	54.8	0.013217408511351	2.89510525106225	0.0293140548245776	0.865496703867122	0.910604844787842	77782	Polq
77794	211	262.8	-0.320538070187065	3.37629864088242	23.7677080441022	5.75992628217328e-05	0.000402582081637005	77794	Adamtsl2
77799	23.2	17.6	0.384223578703273	0.666620396810872	6.47847656978991	0.01779139326369	0.0454420919302659	77799	Sla2
77805	1408.6	1378.4	0.0306350564400732	4.27502526063361	0.357783230647478	0.555364410187704	0.668548491985522	77805	Esco1
77809	1106.8	1244.4	-0.170873577163234	4.09215734778061	10.1750089338114	0.00394856743642229	0.0133378344767581	77809	Lrrc42
77810	231.2	207.2	0.148155289508324	1.8191979725541	1.73281687551843	0.200532300166588	0.310264811240405	77810	A930015D03Rik
77827	1807.6	2031.4	-0.17278943623264	5.80152897526932	17.957588744585	0.000290529295570198	0.00152980343831389	77827	Krba1
77832	293.2	265.2	0.142051693802648	3.8192929098329	5.40219814048988	0.0289334728843854	0.0672354368281201	77832	Tchp
77853	2158.4	2112	0.0293386782598888	5.83003772653556	0.626543203836662	0.436409057121617	0.561696928907912	77853	Msl2
77862	539.2	525	0.0347554230461925	3.64151382205456	0.278279210228066	0.602692847878009	0.707547305330469	77862	Thyn1
77864	1914.6	2092	-0.129060992858056	6.00719497106982	6.56320105503672	0.0183188384890328	0.0465180062404216	77864	Ypel2
77866	324.8	333.6	-0.0440440134005476	2.72667971388446	0.21552461971442	0.646670845823815	0.74335775453614	77866	E130102H24Rik
77877	1392.4	1335.4	0.0612657427317509	5.37470762566775	3.00758658540123	0.0957529413712845	0.174003366118131	77877	6030458C11Rik
77889	1775.6	1848.4	-0.0574619563194143	5.23253933735347	2.1766479597216	0.153167970542278	0.251549806410417	77889	Lbh
77891	678.8	909.4	-0.470164700457505	1.44677660782942	13.0631751399751	0.00139345420681546	0.00566501549136184	77891	Ube2s
77920	86.8	70.6	0.283449991743213	1.67996210479732	5.93548210517939	0.0226642849913629	0.0553828529611427	77920	A330102I10Rik
77929	2131.8	1930	0.14395009846488	5.48019304273124	17.270773568276	0.00035745137114351	0.00182114984790564	77929	Yipf6
77938	1403.6	1153.8	0.28101730880514	5.59815106366144	5.10000472037495	0.044318721024002	0.0946487579315788	77938	Fam53b
77940	42.2	54.8	-0.385658913616204	1.20381084702297	9.36582912069337	0.00538896172377092	0.0172518389269955	77940	A930004D18Rik
77951	313.4	354.8	-0.184599406550677	3.05735862382512	5.63171144418696	0.0260254483412172	0.061931483425083	77951	Cyp20a1
77963	1581	1586.8	-0.0066921197865418	5.92591545822386	0.0358456872557934	0.851432604594878	0.901410896415027	77963	Hook1
77974	38.2	31.6	0.258018463061043	1.01835883257797	3.82787619084161	0.0621850289502864	0.123992607041997	77974	Rdh12
77975	4786.4	4193.4	0.190887342604779	6.7012758785673	38.1565785419505	2.24476657743192e-06	2.68591524091067e-05	77975	Tmem50b
77976	7326.8	5974.6	0.294220609756508	6.87467318825433	15.7426201784604	0.00157129814734563	0.00624629907088386	77976	Nuak1
77980	7237.6	7024.8	0.043430728093128	7.78814358181238	2.29360138899832	0.143017404742018	0.239105352299019	77980	Sbf1
77987	897.2	830.8	0.113610504489139	4.63324768801811	5.33155017991148	0.0299001523970333	0.0689717208341397	77987	Ascc3
77994	8.8	11.2	-0.331847411533753	0.683876575341028	4.55513696128156	0.0432785394699663	0.0929211476465494	77994	Mir99ahg
78004	102.4	125.6	-0.292432600106756	0.463767816309773	2.78088379255649	0.108442462730688	0.191781152123989	78004	Prr15
78038	362.8	446.6	-0.294448713342417	4.07267621935558	34.7201389395894	4.50902296413524e-06	4.80817782476338e-05	78038	Mccc2
78070	4159	4063	0.0334172729355865	6.90081891918069	1.18859674227996	0.28647915072754	0.407639436648583	78070	Cpt1c
78088	2972.4	2475.8	0.26556706471437	4.74454741867771	14.1784726275299	0.00134858714022481	0.00551102022188561	78088	Sowahb
78100	3505.8	3180.6	0.14080095356287	5.88097454147704	13.3075668478642	0.00128153041758821	0.00527577347075475	78100	Msantd4
78108	1224	1471.4	-0.255488958986063	3.49635173709644	13.5047096186732	0.00119838148843762	0.00497598564604348	78108	Particl
78177	398.8	628.8	-0.646101830835894	3.69104874926165	81.7865349270356	3.4871603906783e-09	1.46671750244964e-07	78177	Ninl
78217	58	28.4	0.999364183547755	1.32211585686914	44.5877004626286	7.19650106315315e-07	1.08239569580453e-05	78217	Tmem210
78232	2372.6	2579.8	-0.123298679890448	6.0306605739779	13.6179382658807	0.00115329833396426	0.00482482608368146	78232	Trappc6b
78244	1793.6	1429.4	0.320118164370084	5.39207366084551	16.5021174962927	0.00106751758282667	0.0045169493975927	78244	Dnajc21
78246	2177.6	2130.4	0.0308321533939238	5.47269043870982	0.600262896195136	0.446072833100811	0.571286259936127	78246	Phf23
78248	4679	5724.4	-0.291553252420813	6.37913910425499	82.2061808404075	3.32408931434232e-09	1.41312902792659e-07	78248	Armcx1
78249	335.2	292	0.203284375587847	1.95921871621736	4.21301176604695	0.0512163007773329	0.106118178244778	78249	Adgrf4
78251	92	104	-0.156036967441625	1.07666527254745	1.35686261287813	0.255573099524021	0.373018794885036	78251	Zfp712
78255	2952	2739.2	0.107030729162518	5.49254941357642	8.81557158016082	0.00669443753694123	0.020548184361637	78255	Ralgps2
78257	15.2	21.8	-0.530467522587189	0.460265115952351	10.5268009229603	0.00345892275556463	0.0119178234824627	78257	Lrrc9
78266	956.4	1206.8	-0.33672672707053	5.18055662735133	83.9901017110752	2.71753823219868e-09	1.21232400025308e-07	78266	Zfp687
78267	379.2	388.4	-0.0370008944510525	4.55752322789467	0.308458165697818	0.584488787684001	0.693380907307148	78267	Klhdc8b
78283	8585.2	8603.6	-0.00178037402683933	7.63774748548761	0.00234336905538943	0.961792914564069	0.975356401256511	78283	Map7d2
78286	3447.4	3186.6	0.115559065006477	6.91757621140365	8.25534103139461	0.00848471405350968	0.0249924713530526	78286	Nav2
78287	3322.6	3184.6	0.0619787867905121	6.10548318758592	3.44914632193978	0.0756457453917953	0.144550978833026	78287	Rbsn
78294	19.8	20.8	-0.080553551129588	1.32138649418884	0.491583246766408	0.489990310826743	0.611454287901803	78294	Rps27a
78303	185.4	216.6	-0.210688055713096	3.30235467650879	6.96164521548904	0.0144177107125386	0.0382373560805564	78303	Hist3h2ba
78304	441.4	420.4	0.0688557405945184	3.77155225240276	1.43050407830295	0.243409453340357	0.359969244634041	78304	Naa38
78308	720.8	620.8	0.21498610582255	4.65862921847705	19.5475912858338	0.000182322835719245	0.00104741425575754	78308	Gpr108
78309	2688.2	2845	-0.081667446674003	6.68976535831494	3.66723705292489	0.0682119380025034	0.133234507011917	78309	Cul9
78317	128.8	152.8	-0.256471074453525	2.54295446216759	7.34842293472211	0.012224121082279	0.0335090025974553	78317	Ccdc88b
78321	153.8	102	0.58023264880423	2.28234982925408	47.682703708364	3.92985718119275e-07	6.7142028010591e-06	78321	Ankrd23
78323	937.6	988.8	-0.0784655185086053	4.39112714542578	2.7077230862889	0.112948116565851	0.198356692205483	78323	Fam219b
78329	85.4	84.8	-0.00986107968144677	0.398369833222015	0.00387503645665264	0.950881395840784	0.968162841327324	78329	2310010J17Rik
78330	1226.4	1238.4	-0.0160451427447137	5.49333312388444	0.147761365303819	0.70408169995401	0.790553630943468	78330	Ndufv3
78334	3235	3592.8	-0.150331373218778	6.47009830317265	13.5910591440327	0.0011674578740504	0.00486856206333653	78334	Cdk19
78339	7669.6	5887.4	0.381500015874201	8.17388979221409	134.055092139327	2.74273769821658e-11	3.57148925135337e-09	78339	Ttyh3
78369	67.6	66	0.0323306331743032	0.605665463620333	0.050138415917804	0.835502660612579	0.890258419203407	78369	Icam4
78372	415	430.8	-0.0452649359069962	3.2522040815374	0.521810696545111	0.506260698684513	0.626068800375253	78372	Snrnp25
78373	125.8	125.6	0.00325663785868524	2.55819269012485	0.00135795533625315	0.970910209433168	0.981503438742971	78373	Nudt17
78388	58.6	68	-0.218080706861235	2.63823507366653	7.93784993229181	0.00955561853946398	0.0275297808190975	78388	Mvp
78394	1160.8	1109.8	0.0584968141508087	4.51737089919846	1.63699997648454	0.213015164891217	0.325513637310707	78394	Ddx52
