	logFC	logCPM	LR	PValue	FDR	check	gene
56690	-0.0269449949861444	4.55527665466386	0.158094082979141	0.690917344240381	0.994589328964888	56690	Mlycd
56699	-0.0319776855488997	4.54329704121211	0.155210554794806	0.693604880609621	0.994589328964888	56699	Cdc42ep4
56722	-0.046979751246447	3.03564812309467	0.15455844422852	0.694216660011146	0.994589328964888	56722	Litaf
56743	0.0576119830336972	1.63724720872888	0.14561820499703	0.702758429304433	0.994589328964888	56743	Lat2
56808	-0.0220733420237061	5.68147257924883	0.147646944254792	0.700794241181915	0.994589328964888	56808	Cacna2d2
56869	0.059565990987944	1.66792723079806	0.138629524168115	0.70964726962349	0.994589328964888	56869	Zfp109
56876	-0.0144952677432767	9.10850507870048	0.146820943047675	0.701592081176251	0.994589328964888	56876	Nsmf
57261	-0.0199171512087857	6.55857265077475	0.142202602339683	0.706101072319284	0.994589328964888	57261	Brd4
57295	0.0187661731419097	6.50358361407483	0.140792752791974	0.707494177259934	0.994589328964888	57295	Icmt
57296	0.0230597347637082	6.62718720060757	0.14178998291508	0.706507971912039	0.994589328964888	57296	Psmd8
57738	0.0422302890360768	4.63686346451741	0.137911564255322	0.710366090630688	0.994589328964888	57738	Slc15a2
58220	0.049469997223113	2.32551279662739	0.150853845065114	0.697720725214345	0.994589328964888	58220	Pard6b
59021	-0.0207117011825563	8.13645180818198	0.165550085234685	0.68409725338711	0.994589328964888	59021	Rab2a
59046	-0.0201935665495496	8.78413076412462	0.162805480482149	0.686586604596384	0.994589328964888	59046	Arpp19
59058	-0.030218579240436	5.61149907136991	0.139991423050772	0.708289539086284	0.994589328964888	59058	Bhlhe22
59095	-0.0256177883711646	6.92987980983773	0.142980249673169	0.705336034055995	0.994589328964888	59095	Fxyd6
60507	-0.0266141037796894	3.77880336734659	0.153907699867621	0.694828644911696	0.994589328964888	60507	Qtrt1
625018	-0.0531908426565871	2.14881913191539	0.145056728750193	0.703304807367823	0.994589328964888	NA	NA
626848	-0.075910154363562	0.979662748986163	0.139243856563386	0.709033881191631	0.994589328964888	626848	Zfp971
64213	-0.033570396235317	4.14613201745456	0.16340888799912	0.686037233041127	0.994589328964888	64213	St7
66124	0.0286462927128412	4.76898129224718	0.160194008090311	0.68897796108551	0.994589328964888	66124	Josd2
66132	-0.0388769860785787	2.78043105864539	0.149079035218954	0.699417023255076	0.994589328964888	66132	1110008L16Rik
66146	-0.0159129627262363	6.24667525289639	0.141809963520032	0.706488252718389	0.994589328964888	66146	Tmem57
66190	-0.0499302509889275	3.12410355138401	0.157820760427864	0.691170866175153	0.994589328964888	66190	Acer3
66209	0.0326346852037297	3.89198365931901	0.144279069128444	0.70406355915346	0.994589328964888	66209	Inip
66248	-0.0297284643796827	3.93397307234612	0.1377547758637	0.710523350179454	0.994589328964888	66248	Alg5
66290	0.0294919652455733	4.76227381211785	0.140094238013587	0.708187344934737	0.994589328964888	66290	Atp6v1g1
66361	0.0356456936339399	3.65821813337081	0.151811827191551	0.696809889646086	0.994589328964888	66361	Zfand1
66377	0.029090657524165	4.57402930911967	0.155431842580089	0.693397616262761	0.994589328964888	66377	Ndufc1
66383	0.0263891403776668	5.25837128054067	0.151669574350715	0.696944931972167	0.994589328964888	66383	Iscu
66445	-0.0172936940061384	6.925296582951	0.141337914170169	0.706954550756292	0.994589328964888	66445	Cyc1
66454	-0.0660177842903087	1.48430584435867	0.153993359689647	0.694748001905016	0.994589328964888	66454	Nmnat1
666372	0.0468702346364699	2.39123363890219	0.147159207864469	0.701265038462151	0.994589328964888	NA	NA
66660	0.0188409445776111	6.62416959919577	0.146528304475542	0.701875360067093	0.994589328964888	66660	Sltm
66700	0.0174182894110954	6.55803130713797	0.160657467002558	0.688551923022412	0.994589328964888	66700	Chmp3
66711	-0.02334847565048	6.02002722880096	0.153945751522787	0.694792818621472	0.994589328964888	66711	Sbds
66867	-0.0197621699986195	6.71707183815559	0.159344228013513	0.689760988913339	0.994589328964888	66867	Hmg20a
66895	0.0496625386360538	1.92530535308029	0.147975440538053	0.700477656317956	0.994589328964888	66895	Pxdc1
67030	0.0451279012223847	2.5801327755977	0.157394106872751	0.691567119735369	0.994589328964888	67030	Fancl
67064	0.0267241120881089	4.82242779502828	0.155559090465681	0.693278509513107	0.994589328964888	67064	Chmp1b
67109	-0.0304714133102597	3.51339444049502	0.146638520253	0.701768631360733	0.994589328964888	67109	Zfp787
67188	0.072338759741118	0.895864592467972	0.140859894635788	0.707427652799012	0.994589328964888	NA	NA
67213	-0.0346118009314322	4.5789026364536	0.166990162206039	0.682800717019771	0.994589328964888	67213	Cmtm6
67236	0.0212423201737268	5.29487683139899	0.155981451636747	0.692883573452615	0.994589328964888	67236	Cinp
67246	-0.0392934883782275	3.61021590719898	0.151724242022782	0.696893026670598	0.994589328964888	67246	2810474O19Rik
67299	0.0196730092317777	5.55310933966892	0.15351101786809	0.695202432555682	0.994589328964888	67299	Dock7
67308	-0.0270678212463673	4.33949365734367	0.163400294096171	0.686045049058706	0.994589328964888	67308	Mrpl46
67630	-0.0194109473795758	6.42774171840761	0.156014047183344	0.692853120129718	0.994589328964888	67630	Samd8
67727	0.0268000337632518	4.97467486506665	0.147814404301306	0.700632802856412	0.994589328964888	67727	Stx17
67790	-0.0204936270390168	5.81234074071558	0.146465837650897	0.701935870964388	0.994589328964888	67790	Rab39b
67846	-0.0353899595344283	3.10010451726773	0.138710580582018	0.709566249239413	0.994589328964888	67846	Tmem39a
67863	-0.0178542196532614	6.44951638208842	0.147658956059161	0.700782657814788	0.994589328964888	67863	Slc25a11
67877	0.0240319857578643	4.73636966600833	0.147934277962476	0.700517304200858	0.994589328964888	67877	Naa20
67896	0.0378819953153261	3.19288371322911	0.140302448808772	0.707980522228225	0.994589328964888	67896	Ccdc80
68043	0.0346639462178336	4.13803469297223	0.166371500711454	0.683356910956248	0.994589328964888	68043	Eef1akmt1
68087	0.0268002626440175	4.80746626573836	0.16748070425901	0.682360560054945	0.994589328964888	68087	Dcakd
68177	0.0358391387000748	2.99056470933335	0.139457317194219	0.708821109477251	0.994589328964888	68177	Ebpl
68184	-0.0196106621462028	5.90617198572615	0.159759988713347	0.689377585451803	0.994589328964888	68184	Denr
68190	0.0768559226056316	0.675098049260435	0.155198756227769	0.693615936270165	0.994589328964888	NA	NA
68196	-0.0159639681406603	7.63980503817735	0.14183268371039	0.706465831709253	0.994589328964888	68196	Hsbp1
68263	-0.0179637144239121	6.68388163499802	0.159361831912975	0.689744743314979	0.994589328964888	68263	Pdhb
68273	0.0176536939025978	6.22335800663421	0.141441319328389	0.706852329514273	0.994589328964888	68273	Pomgnt1
68285	0.0497044973220556	2.69536630893095	0.156495675320169	0.692403573258878	0.994589328964888	NA	NA
68350	-0.0240863459735497	5.28845794119038	0.15667907459226	0.692232600544789	0.994589328964888	68350	Mul1
68588	0.045276601340933	2.84731571014497	0.159354619877826	0.689751398750164	0.994589328964888	68588	Cthrc1
68758	-0.0261765734525303	4.40058147685138	0.157794837502564	0.691194924329965	0.994589328964888	68758	Abhd11
68795	-0.0249263107497036	7.68844334035917	0.167676155859915	0.682185393549445	0.994589328964888	68795	Ubr3
69010	0.0307587743762243	3.83733560165271	0.151974656500205	0.69665540325139	0.994589328964888	69010	Anapc13
69217	0.0654572169128842	1.56409659604909	0.1561166598193	0.69275727534079	0.994589328964888	69217	Plekha4
69535	-0.0318468505583379	3.48374975236391	0.155813201517098	0.693040824467472	0.994589328964888	69535	Ten1
69754	0.0247668865821115	4.32073594143692	0.144934262137347	0.703424141631013	0.994589328964888	69754	Fbxo7
69944	0.0347768474728536	3.35341709365583	0.151522539052875	0.697084591017118	0.994589328964888	69944	2810021J22Rik
70093	0.0190535575052516	6.73404568196998	0.167575083298578	0.682275961325609	0.994589328964888	70093	Ube2q1
70207	0.0347409743230424	3.55935382663828	0.159918074160323	0.689231955083504	0.994589328964888	70207	Taco1
70355	-0.0632153667939893	1.82589340443501	0.147741186391357	0.700703374992821	0.994589328964888	70355	Gprc5c
70574	0.0425263669593756	2.75574778124687	0.145846232895952	0.702536877674176	0.994589328964888	70574	Cpm
70661	-0.0187114440760426	7.26975112948051	0.150670704430711	0.697895231409495	0.994589328964888	70661	Sik3
70729	-0.0248095776974178	7.22462352793	0.166772507947057	0.682996256995594	0.994589328964888	70729	Nos1ap
70911	-0.0174742072644953	7.37050344613228	0.138506974977485	0.709769815568801	0.994589328964888	70911	Phyhipl
70984	0.0323265176525023	4.3763138135619	0.15227461540367	0.696371062792018	0.994589328964888	70984	4931406C07Rik
71474	0.0189239109820518	6.64368481257908	0.165634039887456	0.68402148688772	0.994589328964888	71474	Ppp6r2
71709	0.0391079871645508	3.23072958001963	0.155289571893265	0.693530851396705	0.994589328964888	71709	Syde1
71715	-0.0274261304285056	4.31152921983803	0.152900211668033	0.695779077149208	0.994589328964888	71715	Dhx35
71782	-0.0226894778122373	5.30043016288427	0.164604110887257	0.684952517944268	0.994589328964888	71782	Ankle2
71877	0.112085253916812	0.425681506854	0.15292725473028	0.695753518500242	0.994589328964888	71877	Efhc1
71907	-0.117139550591664	0.083890032796127	0.149574622747096	0.698942195857892	0.994589328964888	71907	Serpina9
71952	-0.0330271427526139	3.87063436372668	0.147655024342228	0.700786449235645	0.994589328964888	71952	Riox1
71974	-0.0268649728213711	4.52004187475487	0.159610830666246	0.68951506842103	0.994589328964888	71974	Prmt3
72018	0.0238247895307698	5.19048670142936	0.141733084256021	0.706564134844064	0.994589328964888	72018	Fundc1
72133	-0.0256250472324254	5.02192411201267	0.161729796581476	0.687568903078055	0.994589328964888	72133	Trub1
72296	0.0171868324194254	7.6374600705111	0.155310214984185	0.693511514967865	0.994589328964888	72296	Rusc1
72322	-0.0187397968315178	6.01194336154419	0.160786868808779	0.688433096839114	0.994589328964888	72322	Xpo5
72542	0.0230781556444907	5.34339949436463	0.165270168441273	0.684350031614348	0.994589328964888	72542	Pgam5
72902	0.0325333964466704	5.95316357495871	0.152581599323062	0.69608039702773	0.994589328964888	72902	Spock3
73137	-0.030329676305229	4.402573358872	0.152117374500268	0.696520076101354	0.994589328964888	73137	Prrc1
73451	-0.0522997993803147	3.13470622975576	0.162632626280981	0.686744197560571	0.994589328964888	73451	Zfp763
73707	-0.0363019868036243	3.56163722928126	0.149749784556455	0.698774587872236	0.994589328964888	73707	Gucy2g
73893	0.0829629072125225	0.517800360602112	0.158386844595308	0.690646072845926	0.994589328964888	73893	Tmem202
73940	0.0402510327113912	3.57883443416124	0.156600551703441	0.692305788793774	0.994589328964888	73940	Hapln2
74043	-0.0286454709090757	4.16929178215826	0.150432290899657	0.698122587514823	0.994589328964888	74043	Pex26
74102	-0.0219262418070377	5.49736418408531	0.160311342564713	0.688870032959679	0.994589328964888	74102	Slc35a5
74122	-0.0226551954297763	4.59145851517959	0.152716254979009	0.695953005511747	0.994589328964888	74122	Tmem43
74148	-0.0185852182188752	6.76895288371769	0.14177824625771	0.706519555755373	0.994589328964888	74148	Cluh
74201	-0.0392822129331094	4.05411561966102	0.152348327596258	0.696301238092382	0.994589328964888	74201	Cep97
74498	0.0246555223750922	4.79782492782652	0.145368570764056	0.70300120160555	0.994589328964888	74498	Gorasp1
74563	-0.0302435111882277	5.52615155286823	0.157696051803761	0.691286624839054	0.994589328964888	74563	Rasgef1c
74616	-0.0284042525843799	4.70105032003953	0.160811220931361	0.688410741148737	0.994589328964888	74616	Scrn3
75423	0.0193456213636082	6.3528521296599	0.155314115853416	0.693507861181827	0.994589328964888	75423	Arl5a
75475	0.0283477630536153	4.53285965329427	0.15020634280136	0.69833824769743	0.994589328964888	75475	Oplah
75608	0.016145819728731	7.39112722077269	0.142570549831596	0.705738793755768	0.994589328964888	75608	Chmp4b
76183	-0.0275909661370991	4.36560415604353	0.146240322366502	0.702154448226792	0.994589328964888	76183	Celf6
76498	0.0252387998131134	5.56950893695162	0.148836361093277	0.699649862589856	0.994589328964888	76498	Paqr4
76510	-0.019005286958518	6.14080971336217	0.140257218759343	0.708025435855393	0.994589328964888	76510	Trappc9
76568	0.0222899844319399	5.0959675071659	0.138755024831582	0.709521836187281	0.994589328964888	76568	Ift46
76654	0.0418638885227651	2.73791530213134	0.139234482086856	0.709043229671103	0.994589328964888	76654	Upp2
76872	0.0606168332919501	1.69964344180469	0.138380860232278	0.709895991433637	0.994589328964888	76872	Ccdc116
76893	-0.0237696835279694	5.55246135364296	0.141183809631505	0.707106970132882	0.994589328964888	76893	Cers2
76900	-0.027006250217244	6.46728343855021	0.160901930477062	0.688327485426759	0.994589328964888	76900	Ssbp4
76916	-0.0291227467563081	3.95412776481486	0.142193429740532	0.706110110433087	0.994589328964888	76916	Timmdc1
76967	0.0359087964778547	3.49806617398191	0.163056883444082	0.686357571454211	0.994589328964888	76967	2700049A03Rik
77035	0.0491383990113834	1.8922140367689	0.153247718892235	0.695450843028186	0.994589328964888	77035	Kdm8
77220	-0.0349276686519329	4.54074146009061	0.15927284847991	0.689826871529873	0.994589328964888	77220	Tmem200a
77891	-0.068408941752269	1.44672526354311	0.143141699661532	0.705177500129116	0.994589328964888	77891	Ube2s
78038	-0.0287134608789178	4.07260546867773	0.16089522716866	0.688333636975649	0.994589328964888	78038	Mccc2
78408	0.0182097766074614	8.61791693410954	0.140147810999167	0.708134112372313	0.994589328964888	78408	Fam131a
78560	0.0277006437088651	4.40207164822499	0.140223531002473	0.708058893303901	0.994589328964888	78560	Adgra2
78783	-0.0199770585166281	5.58540530887618	0.156905780966229	0.6920214149736	0.994589328964888	78783	Brpf1
79456	0.0544066042504181	1.89019227769011	0.15209591780606	0.696540416958238	0.994589328964888	79456	Recql4
80750	-0.0207790304966594	6.11643367185483	0.144562666065296	0.703786587010319	0.994589328964888	80750	N4bp1
81535	-0.0269328598811441	5.39385692844918	0.16064841419411	0.688560238050382	0.994589328964888	81535	Sgpp1
81904	0.0212037024481243	6.42894571059748	0.155633557015085	0.693208833334914	0.994589328964888	81904	Cacng7
93691	-0.0391760350638932	3.15692954074065	0.138512135911439	0.709764653526826	0.994589328964888	93691	Klf7
93875	-0.0989050028934794	0.618203344641117	0.140951290781643	0.707337126122202	0.994589328964888	93875	Pcdhb4
93884	0.0561121708327717	2.04414067306569	0.148558571801154	0.699916661831172	0.994589328964888	93884	Pcdhb13
94065	0.0401962143619402	3.64171604917364	0.149895142116547	0.698635584382591	0.994589328964888	94065	Mrpl34
94089	-0.0311632253812394	4.21976608981409	0.150957936823016	0.697621595347869	0.994589328964888	94089	Trim7
94178	0.020802400514634	6.17548636297438	0.145616998812867	0.702759601759721	0.994589328964888	94178	Mcoln1
99151	0.0398956162369808	2.37257481009718	0.137947114569705	0.710330447634112	0.994589328964888	99151	Cercam
99349	0.0478930845423845	2.22723874175517	0.160452439551515	0.68874030796346	0.994589328964888	99349	Dnajc24
245688	-0.0163862342064248	6.79627875741289	0.137278470599037	0.711001712177655	0.994755468765446	245688	Rbbp7
27357	0.0212177972449825	4.77179755589553	0.137349560271013	0.710930255669987	0.994755468765446	27357	Gyg
66695	-0.0669121768201772	0.854314494620632	0.137311850251365	0.710968157660337	0.994755468765446	66695	Aspn
100034726	-0.0180744678129758	5.54226727418076	0.0758111393824148	0.783056397902518	0.994816396354323	NA	NA
100037258	-0.0148760841343127	6.04433522827042	0.0662327598501982	0.796902992600766	0.994816396354323	100037258	Dnajc3
100037278	-0.0408482042692177	1.26505911938745	0.0508848227104082	0.821530707369391	0.994816396354323	100037278	Fam129c
100038347	0.0295854510917003	5.18107433090516	0.125563252496709	0.723077309241303	0.994816396354323	100038347	Fam174b
100038453	-0.0529342900334325	0.651644468631699	0.0616949834133802	0.803836732647816	0.994816396354323	NA	NA
100038526	0.0302198266398876	2.81305029537259	0.0867532550764096	0.768346024437517	0.994816396354323	NA	NA
100038575	-0.032349483152155	2.68091881675039	0.0526361685963028	0.81853803468582	0.994816396354323	NA	NA
100038605	0.0262658226883244	2.20573770288883	0.0394607520492549	0.842538646387806	0.994816396354323	NA	NA
100038647	0.0538700289121399	1.03794866751385	0.0713915511812182	0.789321355102971	0.994816396354323	NA	NA
100038725	0.0262867945967027	2.81968850718924	0.0706192338485758	0.790437301258507	0.994816396354323	100038725	Cep85l
100039027	0.0432754149569336	0.855040891710297	0.0579756843637504	0.809724543356561	0.994816396354323	NA	NA
100039257	-0.0809167115390853	0.415179120772524	0.115058204658048	0.734457331912662	0.994816396354323	100039257	Tmem254b
100039968	-0.0554375729558913	1.39303463763965	0.127160283288923	0.721394717465878	0.994816396354323	100039968	Tmem35b
100039988	-0.0490738393757971	2.65195772866924	0.097672954006482	0.754640255650258	0.994816396354323	NA	NA
100040260	0.0624106043399069	0.853545905592514	0.121002237256851	0.727950014393676	0.994816396354323	NA	NA
100040500	-0.0234967670469481	2.21658115419279	0.0313276654487176	0.859511350819715	0.994816396354323	NA	NA
100040543	-0.0262656471686521	4.59820922738677	0.08137020364412	0.775449069802165	0.994816396354323	NA	NA
100040961	-0.0342126779758202	3.02019685682545	0.0627308464857457	0.802230654391834	0.994816396354323	NA	NA
100040999	0.0697904768087491	0.283335864137251	0.101221052811713	0.750369214472949	0.994816396354323	NA	NA
100041244	0.0299022443642144	1.71419104934781	0.043749207549304	0.834320907609472	0.994816396354323	NA	NA
100041576	-0.0885140152208126	0.112901272064786	0.115206838911854	0.734292352679982	0.994816396354323	NA	NA
100042023	0.0788404011109407	0.391630406229025	0.128180890172743	0.72032566071063	0.994816396354323	NA	NA
100042049	-0.0221406016145842	4.13810979691196	0.0417579634898839	0.838081833431066	0.994816396354323	NA	NA
100042149	-0.055000185145848	0.998458241261531	0.086475580561963	0.768706472800662	0.994816396354323	100042149	Gm3696
100042150	-0.0244079477259794	2.96814907829799	0.0585468607190975	0.808807604481781	0.994816396354323	100042150	Nrg2
100042277	0.0173195064429799	6.0976859502314	0.0875465002106477	0.767319756103211	0.994816396354323	NA	NA
100042355	0.0306253150630925	2.59076774060846	0.0484196750649861	0.825836333212134	0.994816396354323	100042355	Ube2l3
100042773	-0.0270553432985054	4.5186869138843	0.122421150868046	0.726423248281987	0.994816396354323	NA	NA
100042784	0.0346013345109544	1.61754921929154	0.0623730745387077	0.802783766753482	0.994816396354323	100042784	Prdm11
100043074	0.0622293581046454	0.205389842612756	0.0653777563204674	0.7981896432392	0.994816396354323	NA	NA
100043189	0.0355713896049615	1.31572359993204	0.0551919224410602	0.814263365879502	0.994816396354323	NA	NA
100043272	-0.0201077908159917	5.01947269141268	0.106167593717945	0.744550187372047	0.994816396354323	100043272	Inafm2
100043387	-0.0529328714213271	0.438399971419437	0.0600386695194999	0.806434832204021	0.994816396354323	100043387	Gm14305
100043674	-0.033692409422892	3.0360971756312	0.105027375442965	0.745878018281294	0.994816396354323	100043674	Rbx1
100043718	-0.0309879803703473	4.46011506833247	0.116673005818292	0.732671277003453	0.994816396354323	NA	NA
100048895	0.0443791076367924	0.488151032818669	0.0457807964752286	0.830574760626708	0.994816396354323	NA	NA
100073351	-0.0642318315392844	0.743764817495278	0.0872428525919631	0.767712003542466	0.994816396354323	100073351	Yy2
100087	-0.0271968271804245	3.20605188741587	0.0764601183100222	0.782153133098781	0.994816396354323	100087	Kti12
100102	0.0282841296461092	2.305383595579	0.0391630676809669	0.843125957679056	0.994816396354323	100102	Pcsk9
100113398	-0.0606383795707587	0.270134613931536	0.0781571389010045	0.779810508346875	0.994816396354323	100113398	Adat3
100121	-0.0144100302046746	5.24612958434587	0.0847117306288165	0.771010940322183	0.994816396354323	100121	Tdrd7
100141474	-0.0487090920818061	1.66120616921998	0.0978632458981537	0.754409048243067	0.994816396354323	100141474	4933428G20Rik
100217417	0.0838380434552268	0.15261795079206	0.113875655925328	0.735774176375522	0.994816396354323	NA	NA
100271841	-0.0319387399311427	1.54700640334175	0.0538629540806657	0.816472820268333	0.994816396354323	NA	NA
100382	0.0519493853332095	0.907951688858611	0.0905013091141811	0.76354080972168	0.994816396354323	NA	NA
100499530	-0.0393315216966622	2.75348240835944	0.0922956505875927	0.761278748725876	0.994816396354323	NA	NA
100502698	-0.0158780165473739	6.75384643470393	0.127494841662978	0.721043745820791	0.994816396354323	100502698	Rubcn
100502796	-0.0494821819385433	1.59220757298935	0.0853807104618234	0.770133881099598	0.994816396354323	NA	NA
100502861	-0.0382415733717352	2.59654850642892	0.104404007529686	0.746607325345361	0.994816396354323	100502861	Ccdc13
100502933	0.0635717939867334	0.281463385596402	0.0679081351134343	0.794407241563702	0.994816396354323	NA	NA
100503085	0.0178466392123131	4.75870738105221	0.054874715049408	0.814788162038162	0.994816396354323	100503085	Klhl3
100503192	0.0403012231623768	2.33823422941418	0.0966608379729674	0.755874165000289	0.994816396354323	NA	NA
100503347	0.0278993452169907	2.14850484386443	0.0562891957793976	0.812460178811845	0.994816396354323	NA	NA
100503386	-0.0398033149489862	1.68271352869248	0.0589243280353138	0.808204232629741	0.994816396354323	100503386	Tpbgl
100503588	-0.0461389508142957	0.720891938674389	0.0594683040374591	0.807338289556463	0.994816396354323	NA	NA
100503724	0.0389770041070409	3.45774232540845	0.135301669693883	0.712997199666259	0.994816396354323	100503724	Dnajc19
100503793	-0.047814775640149	0.878833563091823	0.0703416071950809	0.790840048498235	0.994816396354323	NA	NA
100503823	0.0362133385094677	1.92177239662458	0.0689499298488094	0.792871860630669	0.994816396354323	NA	NA
100503871	0.0450615510397568	1.64759416745553	0.0632193149618274	0.801478186059272	0.994816396354323	NA	NA
100503918	0.0615631508063138	-0.0378714997721136	0.0478492277364841	0.826848955095904	0.994816396354323	NA	NA
100503956	0.0173722860764491	5.9528506640832	0.117943113278754	0.731276145297725	0.994816396354323	NA	NA
100504131	-0.0672182671990442	0.167599767226685	0.0841396117019002	0.771763995811352	0.994816396354323	NA	NA
100504166	-0.0306179695209766	3.09045959254764	0.0902973461290415	0.763799481431691	0.994816396354323	NA	NA
100504230	0.0637346484235483	0.0971082562382788	0.0672060381349144	0.795449087285645	0.994816396354323	NA	NA
100504467	-0.0427951407170284	0.991187239005825	0.0596126765431908	0.807109171463116	0.994816396354323	NA	NA
100504527	-0.0332421133314923	1.33699719297893	0.0326769572064549	0.856549926083338	0.994816396354323	NA	NA
100504651	0.0711443688090774	0.571797459192226	0.0895227032785897	0.76478481863562	0.994816396354323	NA	NA
100504654	-0.0203982310099807	4.75490552255651	0.0512277022213201	0.820940586467812	0.994816396354323	NA	NA
100504717	0.024116778365826	2.01445907162893	0.0346852500970343	0.852256741401878	0.994816396354323	NA	NA
100505179	-0.0576940391495926	0.196987336037816	0.0597534504194659	0.806886047277856	0.994816396354323	NA	NA
100604	-0.0324921774516745	3.8773745168638	0.131293285291571	0.717094867222236	0.994816396354323	100604	Lrrc8c
100683	0.0140915056220863	7.91965841790377	0.103146612892814	0.748085760444653	0.994816396354323	100683	Trrap
100705	0.0251391479549573	2.47596126493124	0.0333082191941951	0.855186120885451	0.994816396354323	100705	Acacb
100861733	-0.045687416565405	2.06601565252801	0.083421870541784	0.772712663516597	0.994816396354323	NA	NA
100861774	-0.0293428777660476	4.54752417194913	0.131011796705458	0.717385271598554	0.994816396354323	NA	NA
100861900	-0.0379121594483532	4.50450079512976	0.131610984709093	0.716767527823342	0.994816396354323	NA	NA
100861925	0.0216760612545202	2.49475265317367	0.0403454286793679	0.840806704319262	0.994816396354323	NA	NA
100861956	0.0475093875731286	1.16865687705449	0.0882887657758697	0.766364012629967	0.994816396354323	NA	NA
100862004	0.0964733893178769	1.18712565494206	0.0877595095267978	0.767045035180597	0.994816396354323	NA	NA
100862130	0.0288036534634947	2.53346714514773	0.0535211880753099	0.817045649714797	0.994816396354323	NA	NA
100910	0.0100674993986245	6.07080775371775	0.0350759364661553	0.851436627994835	0.994816396354323	100910	Chpf2
100978	0.0246855525772191	3.62640822861682	0.0692442895460399	0.792440287414645	0.994816396354323	100978	Nfxl1
100986	-0.0196394753014781	6.37169231131537	0.100245937688687	0.751534698610263	0.994816396354323	100986	Akap9
101148	-0.0270792260776588	4.98642658019985	0.0880820797747326	0.766629701637089	0.994816396354323	101148	Bmt2
101197	-0.0184042923512758	4.31754322650466	0.0475519296701972	0.827379207714116	0.994816396354323	101197	Zfp956
101314	-0.0133251067939992	7.35452344212984	0.0946493110027609	0.758347694453417	0.994816396354323	101314	Brk1
101358	-0.0223439430033442	4.76512405861065	0.103104807798285	0.748135084904502	0.994816396354323	101358	Fbxl14
101488	0.0125488146030183	4.42542387182744	0.0331688482093524	0.855486067589727	0.994816396354323	101488	Slco2b1
101490	-0.0143502774104404	6.60800169129322	0.110023002712284	0.74011794906833	0.994816396354323	101490	Inpp5f
101543	-0.0363060930993416	2.19429487549731	0.0624819422297094	0.802615280234045	0.994816396354323	101543	Wtip
101544	0.0368519348665924	3.20181751270279	0.12096839065685	0.727986555960152	0.994816396354323	101544	Zfp575
101568	-0.0122023786050009	4.30823591053997	0.038017639919687	0.84540772246177	0.994816396354323	101568	Vrk3
101602	0.0586076254065068	0.431347506445108	0.0732789802283591	0.786621080332002	0.994816396354323	101602	AI467606
101604	0.0196145176676923	2.58123206375183	0.0370292051944947	0.847405597811255	0.994816396354323	101604	E430018J23Rik
101706	-0.0114709430580078	7.06319226262081	0.0527454751085852	0.818353002614446	0.994816396354323	101706	Numa1
101809	0.016992164592603	6.5371415389165	0.0561073583166269	0.812757707450409	0.994816396354323	101809	Spred3
101943	-0.0187165619563625	6.65545439367727	0.103830251513692	0.747280717294507	0.994816396354323	101943	Sf3b3
101985	-0.0284500212680628	3.08659299487042	0.0559270186005829	0.813053288755072	0.994816396354323	101985	Usb1
102058	0.0119877219644701	4.9552848266426	0.037944028417976	0.84555557409047	0.994816396354323	102058	Exoc8
102093	-0.0197993314685093	5.18338639980722	0.127481196549856	0.721058050194516	0.994816396354323	102093	Phkb
102294	0.0345641474625232	2.8413504519087	0.110500862912172	0.739574629526368	0.994816396354323	102294	Cyp4v3
102545	0.0601508901679809	0.901827840522874	0.115194537908634	0.734306001891042	0.994816396354323	102545	Cmtm7
102614	0.0233578547064263	3.7713513985632	0.0478310392275603	0.826881345966494	0.994816396354323	102614	Rpp25
102626	0.0449049077737725	1.63095849613116	0.105545035697583	0.745274199115908	0.994816396354323	102626	Mapkapk3
102941	0.0187454226752117	4.83530925223208	0.0809154196718769	0.776060674345568	0.994816396354323	NA	NA
103135	-0.0171507906788675	5.22993069900116	0.112463267821758	0.737356981097897	0.994816396354323	103135	Pan2
103140	-0.0398129845881325	0.804772687902092	0.0404607900471348	0.840582321418681	0.994816396354323	103140	Gstt3
103232	-0.0688494345369632	1.73445456737577	0.113888833884626	0.735759459995206	0.994816396354323	NA	NA
103236	-0.00846346938133875	7.46875358671004	0.0379631733150578	0.845517106490365	0.994816396354323	103236	Csnk1g2
103425	0.0190898421110863	5.8437508706618	0.132256081018079	0.716104230294814	0.994816396354323	103425	Ncln
103712	-0.0119565730776232	7.84502724135069	0.0850136478429899	0.770614651311384	0.994816396354323	NA	NA
103784	-0.0206741507759152	2.86809776104756	0.0464548059370129	0.829351186177556	0.994816396354323	103784	Wdr92
103844	0.0573304627028865	1.45140338453826	0.109342434168918	0.740894010494873	0.994816396354323	103844	Inca1
103967	-0.0109513730029441	7.65477313378579	0.0492978835993476	0.824289543072696	0.994816396354323	103967	Dnm3
104112	-0.0141620827682838	7.69959500349875	0.113810588591146	0.735846853705801	0.994816396354323	104112	Acly
104318	-0.00802162906525127	7.19351651700926	0.0329007622706392	0.856064863858817	0.994816396354323	104318	Csnk1d
104348	-0.0286916238044659	3.10820532449582	0.0667038138873082	0.796197908598567	0.994816396354323	104348	Zfp120
104582	-0.0192403976465936	5.32132909506416	0.0878628708087508	0.766911859451394	0.994816396354323	104582	Rprml
104601	0.0289195484905772	1.77922030327224	0.0343649841297768	0.852932602482123	0.994816396354323	104601	Mycbpap
